name,region,lat,lon,tags
금강대도,세종특별자치시,36.4444286252,127.3151939479,"관광,문화"
금강로하스 대청공원 (암석식물원),대전광역시,36.4714477773,127.4726180019,"관광,자연"
금강로하스산호빛공원,대전광역시,36.4541238369,127.4208120024,"관광,문화"
금강미래체험관,전북특별자치도,36.0201953261,126.7648961534,"관광,자연"
금강벼룻길,전북특별자치도,35.9736450341,127.5589376831,"관광,자연"
금강보행교,세종특별자치시,36.4817460765,127.2873176539,"관광,문화"
금강사(강릉),강원특별자치도,37.8062833683,128.6909752621,"관광,문화"
금강사(강진),전라남도,34.6148484054,126.7367672404,"관광,문화"
금강사(부산),부산광역시,35.2250098725,129.0771855435,"관광,문화"
금강송 에코리움,경상북도,36.9747058781,129.2115733698,"관광,자연"
금강습지생태공원,전북특별자치도,36.0232200448,126.7686262966,"관광,자연"
금강식물원,부산광역시,35.2264763727,129.077063292,"관광,자연"
금강아트센터,충청남도,36.4289311787,127.2021461657,"관광,문화"
금강암(보령),충청남도,36.2596410883,126.6571467877,"관광,문화"
금강온천,충청남도,36.4627950745,127.107523183,"관광,문화"
금강정,강원특별자치도,37.185287107,128.4784353347,"관광,문화"
금강하구 철새도래지 (서천),충청남도,36.0228390883,126.7427008479,"관광,자연"
금강하구둑 관광지,충청남도,36.0199809789,126.7367236795,"관광,문화"
금강하구둑(군산),전북특별자치도,36.0159483282,126.7496865132,"관광,자연"
금강호 관광지,전북특별자치도,36.0188815227,126.7611076373,"관광,문화"
금계마을,경상남도,35.4052867067,127.6855387662,"관광,문화"
금곡공원,경기도,37.3569503604,127.1092178288,"관광,문화"
금곡동 율리 바위그늘유적,부산광역시,35.2505392944,129.0204258972,"관광,문화"
금곡동 제철유적,광주광역시,35.1375438681,126.9928789967,"관광,문화"
금곡사,경상북도,35.9349679404,129.1771930201,"관광,문화"
금곡사(강진),전라남도,34.6665182806,126.7775318464,"관광,문화"
금곡사(칠곡),경상북도,36.0662498254,128.5579577187,"관광,문화"
금곡사삼층석탑,전라남도,34.6664321757,126.7773457532,"관광,문화"
금곡서원,충청남도,36.1181229996,127.0843677982,"관광,문화"
금곡서원,경상북도,36.694350431,128.4067338453,"관광,문화"
금곡소류지,충청북도,36.9885137055,127.9469943135,"관광,자연"
금곡영화마을,전라남도,35.3952103506,126.7341759844,"관광,문화"
금곡해수욕장,전라남도,34.3121999203,126.9625658558,"관광,자연"
금관총,경상북도,35.8411402671,129.2098206119,"관광,문화"
금광관광농원,경기도,36.9594480435,127.3609006526,"관광,문화"
금광호수공원,경기도,36.9982901936,127.3278608807,"관광,문화"
금구향교,전북특별자치도,35.7730499516,127.0112444754,"관광,문화"
금남로,광주광역시,35.1538517467,126.9106747413,"관광,문화"
금남로공원 금남나비정원,광주광역시,35.1497384037,126.9155133057,"관광,문화"
금능돌담해변길,제주특별자치도,33.3903433609,126.2290650973,"관광,자연"
금능석물원,제주특별자치도,33.3854910837,126.2267487402,"관광,자연"
금능포구,제주특별자치도,33.3902295795,126.2351090186,"관광,문화"
금능해수욕장,제주특별자치도,33.3903434702,126.2360339355,"관광,자연"
금당계곡,강원특별자치도,37.4824623569,128.3942007364,"관광,자연"
금당사(진안),전북특별자치도,35.7580472554,127.3974855339,"관광,문화"
금대계곡,강원특별자치도,37.2604729903,128.0401447403,"관광,자연"
금대봉야생화 군락지,강원특별자치도,37.225219027,128.9355209895,"관광,자연"
금대암,경상남도,35.4077222815,127.6706816794,"관광,문화"
금둔사,전라남도,34.9251403691,127.339734338,"관광,문화"
금룡사(제주),제주특별자치도,33.5539724801,126.7536019143,"관광,문화"
금릉경포대,전라남도,34.751938078,126.7076137006,"관광,자연"
금마저수지,전북특별자치도,36.001824683,127.0568399915,"관광,자연"
금봉자연휴양림,경상북도,36.3315255999,128.8746305223,"관광,자연"
금산 바리실마을,충청남도,36.132987391,127.5250141919,"관광,문화"
금산 보리암(남해),경상남도,34.7518848204,127.9827574248,"관광,문화"
금산 천내리 용호석,충청남도,36.1176343626,127.5686801617,"관광,문화"
금산 천내리 용화리 고인돌,충청남도,36.0991311786,127.5834793438,"관광,문화"
금산 충렬사,충청남도,36.1305447819,127.456189836,"관광,문화"
금산공원(납읍난대림지대),제주특별자치도,33.4338956949,126.3307108375,"관광,자연"
금산산림문화타운,충청남도,36.0593848289,127.3768904788,"관광,자연"
금산생태숲,충청남도,36.0642341293,127.3685438707,"관광,자연"
금산서원,경상북도,35.9006476473,129.5131256774,"관광,문화"
금산원,전라남도,34.6212433077,126.8076941835,"관광,문화"
금산지구별그림책마을,충청남도,36.1759656162,127.3566363837,"관광,문화"
금산향교,충청남도,36.1109365069,127.490020682,"관광,문화"
금석저수지,충청북도,36.9906878948,127.6130992751,"관광,자연"
금성산(합천),경상남도,35.5167414532,128.0367215303,"관광,자연"
금성산·비봉산(의성),경상북도,36.2622442654,128.709424896,"관광,자연"
금성전파사 새로고침센터,서울특별시,37.5789844381,127.0387485112,"관광,문화"
금수사(부산),부산광역시,35.1204207111,129.029678653,"관광,문화"
금수산,충청북도,36.9849337572,128.2568666205,"관광,자연"
금시당,경상남도,35.4872722244,128.7840483695,"관광,문화"
금암문화공원,서울특별시,37.64440244,126.9179965551,"관광,문화"
금암체육공원,경기도,37.1119912753,127.0351647265,"관광,문화"
금오도,전라남도,34.5225925094,127.7494836083,"관광,자연"
금오랜드 놀이동산,경상북도,36.1133483448,128.3156083922,"관광,문화"
금오름,제주특별자치도,33.3555289743,126.3059091921,"관광,자연"
금오산성,경상북도,36.1025188973,128.3089370629,"관광,문화"
금오산전망대,경상남도,34.992033723,127.870991562,"관광,문화"
금오저수지(금오산저수지),경상북도,36.1178450814,128.3170220306,"관광,자연"
금왕사,경상남도,34.7788787861,127.9692634648,"관광,문화"
금용사(대구),대구광역시,35.847724642,128.5605830316,"관광,문화"
금용암(부산),부산광역시,35.1916075512,129.049663856,"관광,문화"
금원산,경상남도,35.7310428434,127.7610206977,"관광,자연"
금원산자연휴양림,경상남도,35.7262217846,127.7957260893,"관광,자연"
금은모래강변공원,경기도,37.289412839,127.6719437835,"관광,문화"
금장대,경상북도,35.8606434549,129.2010291602,"관광,문화"
금장대 수변공원,경상북도,35.8609989625,129.2006319626,"관광,문화"
금정사,경상남도,34.9782599451,127.8524768739,"관광,문화"
금정산성,부산광역시,35.2553921199,129.052442419,"관광,문화"
금정산성 동문,부산광역시,35.2453406867,129.0642277794,"관광,문화"
금정산성 막걸리,부산광역시,35.2504233066,129.0564227644,"관광,문화"
금정산성마을 먹거리촌,부산광역시,35.2513870387,129.0538229642,"관광,문화"
금진항(강릉),강원특별자치도,37.6526359384,129.0518502796,"관광,자연"
금진해변,강원특별자치도,37.6395761724,129.043512544,"관광,자연"
금천 체육공원,서울특별시,19.69442748,117.9925662504,"관광,문화"
금천 폭포공원,서울특별시,37.4464529821,126.9044811476,"관광,문화"
금천골 석탄층,강원특별자치도,37.0988152834,128.9969915276,"관광,자연"
금천예술공장,서울특별시,37.4688834875,126.8919733235,"관광,문화"
금풀애마을,강원특별자치도,37.9775572269,128.6534816988,"관광,문화"
금풍양조장,인천광역시,37.6386205364,126.4913773782,"관광,문화"
금학생태공원,충청남도,36.4339097854,127.1239113799,"관광,자연"
금호리조트 제주,제주특별자치도,33.2737526275,126.7028238197,"관광,문화"
금호리조트 제주아쿠아나,제주특별자치도,33.2737526275,126.7028238197,"관광,문화"
금호리조트 화순아쿠아나,전라남도,35.1637952347,127.0841702727,"관광,문화"
금호못유원지,경상남도,35.2144859553,128.1543220165,"관광,문화"
금호서원,경상북도,35.6800122795,128.669828069,"관광,문화"
금호서원(경산),경상북도,35.9038422272,128.8032850952,"관광,문화"
금호재,경상남도,35.6112050108,128.4554710186,"관광,문화"
금호지,경상남도,35.2076617092,128.15355282,"관광,자연"
금호통영마리나리조트,경상남도,34.8276177725,128.4401294699,"관광,문화"
금화계곡,경상북도,36.0512431754,128.5569248972,"관광,자연"
금화서원,충청북도,36.421546623,127.7092204402,"관광,문화"
금화지,경상북도,36.0619280076,128.5533249158,"관광,자연"
급수대 주상절리,경상북도,36.3964180016,129.1559482277,"관광,자연"
급치산전망대,전라남도,34.4118608191,126.100139214,"관광,문화"
기강서원,경상남도,35.3870515814,128.404423253,"관광,문화"
기독교인 순교지,전라남도,35.2123001016,126.3767928179,"관광,문화"
기동 삼거리 벽화,전라남도,34.838329695,126.1117559185,"관광,문화"
기린봉,전북특별자치도,35.8179420242,127.1693153486,"관광,자연"
기림사,경상북도,35.8377165388,129.4031454455,"관광,문화"
기미3.1운동비,전북특별자치도,35.5857668766,127.4018480026,"관광,문화"
기미만세공원,강원특별자치도,37.7848532123,128.1468223564,"관광,문화"
기박산성 의병 역사공원,울산광역시,35.6674407548,129.3753305154,"관광,문화"
기배역사공원,경기도,37.2146923683,126.983647097,"관광,문화"
기백산,경상남도,35.6874394914,127.7632188894,"관광,자연"
기범이네국수,충청남도,36.1047955091,127.4882654482,"관광,문화"
기사문마을,강원특별자치도,38.0092605575,128.7283128303,"관광,문화"
기사문항,강원특별자치도,38.0059498772,128.730715494,"관광,자연"
기산저수지,경기도,37.7778542211,126.954314439,"관광,자연"
기성망양해수욕장,경상북도,36.8525488916,129.419730794,"관광,자연"
기암 단애,경상북도,36.3964180016,129.1559482277,"관광,자연"
기암서원,충청북도,36.6573226728,127.5706457606,"관광,문화"
기양서당,경상북도,36.5515986928,128.9238420107,"관광,문화"
기양서원,경상남도,35.2990139264,128.5390305031,"관광,문화"
기억의 터(일본군 위안부),서울특별시,37.5591608706,126.9902812673,"관광,문화"
기억저장소뜨듯 협동조합,경상남도,35.3221550219,128.8024929498,"관광,문화"
기우산(정선),강원특별자치도,37.3564822114,128.6731377641,"관광,자연"
기적의놀이터 3호,전라남도,34.9879999523,127.5004019587,"관광,문화"
기적의놀이터 4호,전라남도,34.9672911308,127.4981582388,"관광,문화"
기지제·기지제 수변공원,전북특별자치도,35.8413069939,127.0645268438,"관광,문화"
기지포해수욕장,충청남도,36.5627783257,126.3223634527,"관광,자연"
기차산 해골바위,전북특별자치도,35.9701444451,127.3455178741,"관광,자연"
기찬 자연휴양림,전라남도,34.6934984059,126.5989191387,"관광,자연"
기천서원,경상북도,36.6318226091,128.31851017,"관광,문화"
기천서원지,경기도,37.3926482918,127.5297120148,"관광,문화"
기청산식물원,경상북도,36.1957719328,129.3326662823,"관광,자연"
기촌마을,전라남도,35.2008944215,127.6023458624,"관광,문화"
기화리 코끼리바위,강원특별자치도,37.3068213293,128.5308714664,"관광,자연"
기흥레스피아호수공원,경기도,37.2521622683,127.0964747064,"관광,문화"
기흥맛깔촌,경기도,37.2684716682,127.1063205788,"관광,문화"
기흥호수공원,경기도,37.2406720138,127.1010829441,"관광,문화"
기흥호수공원 반려동물놀이터,경기도,37.2541259244,127.0961802344,"관광,문화"
긴고랑계곡,서울특별시,37.5619402315,127.0962659796,"관광,자연"
긴고랑공원,서울특별시,37.5589071568,127.0910359861,"관광,문화"
길상도예,서울특별시,37.48583681,127.0324406141,"관광,문화"
길상사(서울),서울특별시,37.5985980194,126.9939575925,"관광,문화"
길안천지생태공원,경상북도,36.4560757618,128.8983526025,"관광,자연"
길음역롯데캐슬트윈골드상가,서울특별시,37.6038534948,127.0234880845,"관광,문화"
길치문화공원,대전광역시,36.3582188095,127.4580085119,"관광,문화"
김공 휘 유경 효자문·김공 휘 홍익 충신문,충청남도,36.7386197498,126.5176550445,"관광,문화"
김광석다시그리기길,대구광역시,35.8614600628,128.6074868512,"관광,문화"
김녕 청굴물,제주특별자치도,33.5580358818,126.7512770228,"관광,자연"
김녕성세기해변 (김녕해수욕장),제주특별자치도,33.5566778337,126.7596485488,"관광,자연"
김녕항 / 김녕포구,제주특별자치도,33.5580773628,126.7400446641,"관광,자연"
김대기가옥,경상북도,36.6927340151,128.4102502449,"관광,문화"
김대중 대통령 생가,전라남도,34.6312850316,126.0295930844,"관광,문화"
김대중대교,전라남도,34.9086420861,126.3362510258,"관광,문화"
김면장군유적,경상북도,35.7161615759,128.2466643145,"관광,문화"
김명희 갤러리,경기도,37.6223673934,127.4484099859,"관광,문화"
김민부전망대,부산광역시,35.1177100066,129.0352504641,"관광,문화"
김범우의 집,전라남도,34.8514347421,127.338550187,"관광,문화"
김병호고가,경기도,37.5352716943,127.5861750016,"관광,문화"
김삿갓 계곡,강원특별자치도,37.1205109135,128.6085978126,"관광,자연"
김삿갓 묘역,강원특별자치도,37.0832567338,128.6018800715,"관광,문화"
김상옥 생가,경상남도,34.8430768358,128.4222556203,"관광,문화"
김성래 가옥,강원특별자치도,37.9873605468,128.7398902422,"관광,문화"
김수환 추기경 사랑과 나눔공원,대구광역시,36.2323400809,128.6006187064,"관광,문화"
김완장군묘소 및 신도비,전라남도,34.8688373242,126.6179132069,"관광,문화"
김일성 별장,강원특별자치도,38.4725399459,128.4431686945,"관광,문화"
김정묘역 문인석,강원특별자치도,37.8407580211,127.7132322839,"관광,문화"
김정선생묘소일원,대전광역시,36.3576223794,127.4986187867,"관광,문화"
김제 벽골제,전북특별자치도,35.7546687724,126.8531173673,"관광,문화"
김제 외갓집마을,전북특별자치도,35.8102897341,126.9865790389,"관광,문화"
김제남 신도비,강원특별자치도,37.3425150029,127.8208871289,"관광,문화"
김제평야,전북특별자치도,35.8814342518,126.8158007576,"관광,자연"
김제향교,전북특별자치도,35.8005751109,126.8795082765,"관광,문화"
김종길 가옥,강원특별자치도,37.2708259899,128.2641992732,"관광,문화"
김좌진장군 사당,충청남도,36.5971477086,126.5497114618,"관광,문화"
김좌진장군동상,충청남도,36.6006466317,126.6715114919,"관광,문화"
김좌진장군묘,충청남도,36.4566455817,126.6173118598,"관광,문화"
김중업 건축박물관(옛 유유산업 공장),경기도,37.4177982109,126.9177585209,"관광,문화"
김천 녹색미래과학관,경상북도,36.1246668812,128.1845252479,"관광,문화"
김천 물소리 생태숲,경상북도,36.0376052872,127.9181623799,"관광,자연"
김천 추풍령 테마파크,경상북도,36.2005659822,127.9993506948,"관광,문화"
김천물소리생태숲,경상북도,36.0376052872,127.9181623799,"관광,자연"
김천친환경생태공원,경상북도,36.1193865556,128.0113740871,"관광,자연"
김청풍부원군묘역,강원특별자치도,37.8365977831,127.584621892,"관광,문화"
김택준가옥,강원특별자치도,37.971882165,128.7592834131,"관광,문화"
김포 대명항,경기도,37.6394407719,126.5417171922,"관광,자연"
김포 덕포진,경기도,37.6498366936,126.5366756976,"관광,문화"
김포 문수산성,경기도,37.7421536084,126.5309125334,"관광,문화"
김포 사색의 길,경기도,37.654836213,126.6993634541,"관광,자연"
김포 장릉(원종·인헌왕후) [유네스코 세계유산],경기도,37.6125164284,126.7155881596,"관광,문화"
김포곤충농장,경기도,37.5887310174,126.7555768413,"관광,문화"
김포국제조각공원,경기도,37.7209509632,126.5556803032,"관광,문화"
김포레코파크,경기도,37.6429599974,126.7094545325,"관광,문화"
김포한강야생조류생태공원,경기도,37.654836213,126.6993634541,"관광,자연"
김포함상공원,경기도,37.6400684369,126.5394646034,"관광,문화"
김하인 아트홀 국화꽃향기,강원특별자치도,38.3073694655,128.5414565905,"관광,문화"
김해 대성동 고분군,경상남도,35.236774234,128.872975239,"관광,문화"
김해 봉황대길(봉리단길),경상남도,35.2290390975,128.8788249401,"관광,문화"
김해 봉황동 유적,경상남도,35.2310721346,128.875055769,"관광,문화"
김해 양동리 고분군,경상남도,35.2227385837,128.8122253657,"관광,문화"
김해 와인동굴,경상남도,35.3718164453,128.8208649863,"관광,문화"
김해가야딸기테마파크,경상남도,35.183515811,128.8452985473,"관광,문화"
김해가야테마파크,경상남도,35.2522311829,128.8920398207,"관광,문화"
김해읍성,경상남도,35.237788173,128.8818966557,"관광,문화"
김해천문대,경상남도,35.2532948747,128.8877818303,"관광,자연"
김해향교,경상남도,35.2397407256,128.8815660757,"관광,문화"
김화군민 망향탑,강원특별자치도,38.2530580143,127.4604181049,"관광,문화"
김환기고택,전라남도,34.7528589353,126.1216209659,"관광,문화"
깊은산속 옹달샘,충청북도,37.0256058405,127.751324732,"관광,문화"
깊이울유원지,경기도,37.9205414753,127.168796273,"관광,문화"
까막바위,강원특별자치도,37.5567539213,129.1215275458,"관광,자연"
까치울 먹거리촌 (작동 먹거리촌),경기도,37.5148767499,126.8137180535,"관광,문화"
깡깡이 예술마을,부산광역시,35.0932043968,129.0342206663,"관광,문화"
꺼먹다리,강원특별자치도,38.1060946985,127.7619282638,"관광,문화"
꽃게다리,충청남도,36.5874475719,126.3144107472,"관광,문화"
꽃귤농장,제주특별자치도,33.2398354332,126.4336673503,"관광,문화"
꽃동네제빵소(꽃구움),충청북도,36.8905819037,127.5663340812,"관광,문화"
꽃마을 경주한방병원,경상북도,35.8232589729,129.2109099137,"관광,문화"
꽃마을 경주한방병원,경상북도,35.8235978273,129.2111043317,"관광,문화"
꽃이 머무는 자리,충청남도,36.3939846991,126.8571558373,"관광,문화"
꽃절(화암사),충청북도,36.8994932275,127.6345804712,"관광,문화"
꽃지해수욕장,충청남도,36.5013661578,126.3346639477,"관광,자연"
꽃지해안공원,충청남도,36.4953252189,126.3365944864,"관광,문화"
꾸꾸네,경상북도,35.6838727974,128.9613051651,"관광,문화"
꾸지나무골해수욕장,충청남도,36.9351487451,126.2929090667,"관광,자연"
꿀벌나라테마공원,경상북도,36.0173358745,128.4041393439,"관광,문화"
꿀벌랜드,충청북도,36.7993589239,127.7119624488,"관광,문화"
꿀잼도시 대전홍보관,대전광역시,36.3752377361,127.382198162,"관광,문화"
꿈뜨락몰,전라남도,34.7406317241,127.7325851255,"관광,문화"
꿈브루어리,광주광역시,35.1530714768,126.9223598394,"관광,문화"
꿈의동산,경기도,37.7845991836,127.4833409749,"관광,문화"
꿈팜,경기도,37.697262875,126.913598234,"관광,문화"
끝등 전망대,전라남도,34.5881578476,127.774976953,"관광,문화"
나각산,경상북도,36.3836978599,128.3016048326,"관광,자연"
나곡낚시공원 (바다낚시공원),경상북도,37.117920483,129.377315395,"관광,문화"
나곡해수욕장,경상북도,37.1257472378,129.3708990607,"관광,자연"
나눔농장(부천),경기도,37.5453671886,126.7877417896,"관광,문화"
나눔농장(파주),경기도,37.704241377,126.6885519422,"관광,문화"
나대용생가및묘소,전라남도,35.0551690164,126.6135145853,"관광,문화"
나들목 가족공원,전북특별자치도,35.8763222964,127.0555461746,"관광,문화"
나로도항,전라남도,34.46511053,127.4535469813,"관광,자연"
나리농원,경기도,37.7871554746,127.0837162374,"관광,문화"
나리소전망대,강원특별자치도,37.2649607892,128.5994304506,"관광,자연"
나만갑선생신도비,경기도,37.6344686302,127.1358880788,"관광,문화"
나무와열매 체험농장,제주특별자치도,33.2582230943,126.3080167321,"관광,문화"
나바론하늘길,제주특별자치도,33.9612503055,126.2866221544,"관광,자연"
나바위 성당,전북특별자치도,36.1382803303,126.999427637,"관광,문화"
나본마을,경상남도,35.1824856512,127.7764532489,"관광,문화"
나불도유원지,전라남도,34.7866801399,126.4634816117,"관광,문화"
나빌레라 문화센터,전라남도,35.0306512794,126.7165616324,"관광,문화"
나사해변(나사리해수욕장),울산광역시,35.3568500029,129.340853383,"관광,자연"
나산 솟대 장승공원,전라남도,35.1131624813,126.6144047445,"관광,문화"
나산서원,경상북도,35.7103402698,129.4579998512,"관광,문화"
나석주의사동상,서울특별시,37.5655100385,126.9850482312,"관광,문화"
나아해변,경상북도,35.7088850915,129.4692239131,"관광,자연"
나야 대령 기념비,대구광역시,35.8543419083,128.6337236277,"관광,문화"
나의향수,강원특별자치도,37.8777291406,127.7357319186,"관광,문화"
나주 구진포 장어거리,전라남도,35.0073365059,126.672360559,"관광,문화"
나주 반남 고분군,전라남도,34.9121162677,126.6472234506,"관광,문화"
나주 우습제,전라남도,34.937623434,126.5827229693,"관광,자연"
나주철도공원,전라남도,35.005237329,126.7075130592,"관광,문화"
나주향교,전라남도,35.0334536546,126.7113842427,"관광,문화"
나주호,전라남도,34.947413127,126.8636284818,"관광,자연"
나태주 골목길,충청남도,36.453779712,127.1229192668,"관광,문화"
나포십자뜰철새관찰소,전북특별자치도,36.0358445445,126.8234127339,"관광,자연"
나혜석거리,경기도,37.2640208974,127.0344383354,"관광,문화"
나홀로나무,제주특별자치도,33.3509523839,126.3492166424,"관광,자연"
낙강교,경상북도,36.4578219106,128.2569539318,"관광,문화"
낙강물길공원,경상북도,36.5879083232,128.7709711823,"관광,문화"
낙덕정,전북특별자치도,35.4440088406,126.9710676178,"관광,문화"
낙동강,경상북도,36.0838530046,128.3868640183,"관광,자연"
낙동강 경천대(경천대 전망대),경상북도,36.4582827307,128.2440300692,"관광,문화"
낙동강 생태탐방선,부산광역시,35.1102509254,128.9492081536,"관광,자연"
낙동강문화관,부산광역시,35.1082872241,128.9474416939,"관광,문화"
낙동강철교전망대,경상남도,35.3751161224,128.823470224,"관광,문화"
낙동강하구 (부산 국가지질공원),부산광역시,35.104551505,128.9460085869,"관광,자연"
낙동강하구에코센터,부산광역시,35.1044292944,128.9458947113,"관광,자연"
낙동서원,대구광역시,35.8200052792,128.5454684646,"관광,문화"
낙봉서원,경상북도,36.2011701864,128.3848581362,"관광,문화"
낙산공원,서울특별시,37.5805725621,127.0065125148,"관광,문화"
낙산도립공원,강원특별자치도,38.1161018139,128.6313821755,"관광,자연"
낙산묘각사,서울특별시,37.5755650327,127.0188448663,"관광,문화"
낙산사,강원특별자치도,38.1248562734,128.6273544905,"관광,문화"
낙산사 의상대,강원특별자치도,38.1253701685,128.6307430562,"관광,문화"
낙산항,강원특별자치도,38.1226094051,128.6321235721,"관광,자연"
낙산해수욕장,강원특별자치도,38.1173878185,128.6335763809,"관광,자연"
낙산해안로,강원특별자치도,38.1534358504,128.6051167282,"관광,자연"
낙안돌탑공원,전라남도,34.9069591901,127.3462203378,"관광,문화"
낙안읍성 벚꽃길,전라남도,34.9207459152,127.4722616958,"관광,자연"
낙암서원,경상북도,36.4104275695,128.2704624024,"관광,문화"
낙암정,경상북도,36.5474797741,128.6324513205,"관광,문화"
낙원동 아구찜 거리,서울특별시,37.5732314221,126.9883060491,"관광,문화"
낙원동 포장마차거리,서울특별시,37.5726898327,126.989114324,"관광,문화"
낙원역사공원,경기도,37.0054133917,127.2732572764,"관광,문화"
낙조정,부산광역시,35.1096647018,128.9394840158,"관광,문화"
낙화암,충청남도,36.2920445455,126.9114147845,"관광,문화"
난계 박연선생 생가,충청북도,36.2179947504,127.702432189,"관광,문화"
난고 김삿갓 유적지,강원특별자치도,37.0795432684,128.6017551925,"관광,문화"
난동마을,전라남도,35.2786246128,127.4464936981,"관광,문화"
난정리 전망대,인천광역시,37.7762804449,126.2294947954,"관광,문화"
난정리 해바라기마을 정원,인천광역시,37.7766082017,126.2304808066,"관광,문화"
난정저수지,인천광역시,37.7823547295,126.2291113288,"관광,자연"
난지섬해수욕장,충청남도,37.0470102889,126.4241913673,"관광,자연"
난지한강공원,서울특별시,37.562819678,126.8854129455,"관광,문화"
남가람공원,경상남도,35.1872460687,128.0821985047,"관광,문화"
남가람문화거리,경상남도,35.1873517954,128.0924948211,"관광,문화"
남가람별빛길,경상남도,35.1872460687,128.0821985047,"관광,자연"
남강댐 노을공원,경상남도,35.1612758486,128.0304287282,"관광,문화"
남강댐 물 문화관,경상남도,35.1625312622,128.0303759225,"관광,문화"
남강서원(강진),전라남도,34.6497006546,126.7733187363,"관광,문화"
남강서원(양산),경상남도,35.431393767,129.1577700344,"관광,문화"
남강서원(청도),경상북도,35.6957644184,128.5807243531,"관광,문화"
남강서원(함안),경상남도,35.2773934795,128.3490671625,"관광,문화"
남강이승훈선생동상,서울특별시,37.54883584,127.0763931608,"관광,문화"
남계서원,대구광역시,36.2537618464,128.5576941217,"관광,문화"
남계서원 [유네스코 세계유산],경상남도,35.5488999829,127.7836985415,"관광,문화"
남고문(나주읍성 남문),전라남도,35.0294125943,126.7203752147,"관광,문화"
남고사(전주),전북특별자치도,35.7997439139,127.1589500803,"관광,문화"
남고서원,전북특별자치도,35.5728516987,126.9205021494,"관광,문화"
남곡서원,대구광역시,36.170081723,128.6668423916,"관광,문화"
남관생활문화센터,경상북도,36.34298901,129.064985593,"관광,문화"
남노일 강변,강원특별자치도,37.6726173087,127.7598191249,"관광,자연"
남노일강변유원지,강원특별자치도,37.6779861466,127.7607216628,"관광,자연"
남당 노을 전망대,충청남도,36.5435968637,126.4652510537,"관광,문화"
남당리 행복마을,충청남도,36.1713310502,126.6158889066,"관광,문화"
남당항 해양분수공원,충청남도,36.5377616112,126.476186332,"관광,문화"
남당항어촌마을,충청남도,36.5481408258,126.4676007221,"관광,문화"
남대문 갈치조림골목,서울특별시,37.5597300093,126.9769408005,"관광,문화"
남대문바위,인천광역시,37.169508079,126.3138564363,"관광,자연"
남대천 생태관찰로,강원특별자치도,38.0984151434,128.639726414,"관광,자연"
남대천(강릉),강원특별자치도,37.714116106,128.8263881088,"관광,자연"
남대천(양양),강원특별자치도,38.0653601295,128.6128187705,"관광,자연"
남도한옥민박마을,전라남도,34.5093191952,126.6057535234,"관광,문화"
남도해양열차 에스트레인(S-train),부산광역시,35.1152715223,129.0424332391,"관광,문화"
남망산 조각공원,경상남도,34.841296608,128.42945504,"관광,문화"
남매공원,경상북도,35.8262415607,128.7434258684,"관광,문화"
남매지,경상북도,35.8248417799,128.7467256176,"관광,자연"
남면 벚꽃길,충청남도,36.6717653569,126.298132229,"관광,자연"
남면생활체육공원,강원특별자치도,37.9653448822,128.0807562439,"관광,문화"
남문안당산,전북특별자치도,35.7308250252,126.7349562885,"관광,문화"
남문터광장,전라남도,34.9539395957,127.4831987813,"관광,문화"
남미질부성,경상북도,36.106504589,129.3495673907,"관광,문화"
남복리오층석탑,전북특별자치도,35.615322232,126.7783664828,"관광,문화"
남부산교회,부산광역시,35.1523762699,129.0732462115,"관광,문화"
남사예담촌,경상남도,35.2741948084,127.9364784516,"관광,문화"
남산 야외식물원,서울특별시,37.5426517608,126.994914646,"관광,자연"
남산 팔각정,서울특별시,37.5516394747,126.9876206116,"관광,문화"
남산 화강암 (경북 동해안 국가지질공원),경상북도,35.7949929234,129.221793098,"관광,자연"
남산골한옥마을,서울특별시,37.5597775194,126.9932865315,"관광,문화"
남산마을,전라남도,35.2395395599,127.5733168629,"관광,문화"
남산사(정읍),전북특별자치도,35.6085077687,126.8623314089,"관광,문화"
남산서울타워,서울특별시,37.5511089858,126.9878983791,"관광,문화"
남산서원(김제),전북특별자치도,35.8403168659,126.82459548,"관광,문화"
남산순환나들길,서울특별시,37.5549112997,126.9866844934,"관광,자연"
남산예장공원,서울특별시,37.5605217984,126.9888869118,"관광,문화"
남산인권숲,서울특별시,37.5588942261,126.9898035408,"관광,자연"
남서일몰전망대,경상북도,37.4681514412,130.8322392102,"관광,문화"
남선창고터,부산광역시,35.1167962983,129.0395112298,"관광,문화"
남성리해수욕장,전라남도,34.5203452409,127.4075163003,"관광,자연"
남성재,경상북도,35.9735724669,129.352948715,"관광,문화"
남악서원,경상남도,35.0763157913,128.1779263737,"관광,문화"
남애1리해수욕장,강원특별자치도,37.940055678,128.7786270987,"관광,자연"
남애3리해수욕장,강원특별자치도,37.9457079159,128.7845708299,"관광,자연"
남애어촌체험마을,강원특별자치도,37.9445802992,128.7861179475,"관광,문화"
남애항,강원특별자치도,37.9449469437,128.7871622863,"관광,자연"
남애항 스카이워크 전망대,강원특별자치도,37.9451191407,128.7868845282,"관광,문화"
남양마을,경상북도,37.4662627899,130.8332614042,"관광,문화"
남양주 광릉(세조·정희왕후) [유네스코 세계유산],경기도,37.7486449499,127.1751034486,"관광,문화"
남양주 구 팔당역,경기도,37.5443144815,127.2487914923,"관광,문화"
남양주 사릉(정순왕후) [유네스코 세계유산],경기도,37.6440741941,127.197982147,"관광,문화"
