name,region,lat,lon,contentid,tags,keywords
약대울체육공원,경기도,37.6515711367,127.2305761855,2733851,"관광,문화","공원,자연,산책,휴식,녹지,운동,문화,관광"
양각산,경상남도,35.8385314461,127.9608862306,1576712,"관광,자연","등산,하이킹,자연,운동,경치,여행,관광"
양구향교,강원특별자치도,38.1078182721,127.9915211603,126607,"관광,문화","서원,교육,유교,역사,전통,다리,건축,경관,도시,교통,설악산,스키,관광,문화"
양근향교,경기도,37.5255565737,127.4576258357,1954183,"관광,문화","서원,교육,유교,역사,전통,다리,건축,경관,도시,교통,자연,공원,문화,관광"
양금석가옥,제주특별자치도,33.2913411705,126.6286104061,1620863,"관광,문화","화산,돌담,오름,관광,문화"
양덕도(발가락섬),전라남도,34.4937294819,126.1048285553,129227,"관광,자연","자연,여행,관광"
양림동 펭귄마을공예거리,광주광역시,35.1402200475,126.9162912532,2603494,"관광,문화","마을,거리,문화,예술,역사,관광"
양림동 호랑가시나무길,광주광역시,35.1380924389,126.9120916781,127078,"관광,자연","문화,예술,역사,관광,자연"
양림역사문화마을,광주광역시,35.1401256257,126.9170050814,2524187,"관광,문화","교통,여행,출발점,연결,마을,문화,예술,역사,관광"
양산천 구름다리,경상남도,35.3447400539,129.0322278313,1238766,"관광,문화","등산,하이킹,자연,운동,경치,다리,건축,경관,도시,교통,여행,관광,문화"
양섬,경기도,37.3054405896,127.6200230151,2766859,"관광,자연","자연,공원,문화,관광"
양성 석조여래입상,경기도,37.0546230711,127.2002097247,128524,"관광,문화","역사,문화재,전통,방어,자연,공원,문화,관광"
양성향교,경기도,37.0680436893,127.1971540717,128551,"관광,문화","역사,문화재,전통,방어,서원,교육,유교,다리,건축,경관,도시,자연,공원,문화,관광"
양양 송천떡마을,강원특별자치도,38.0517605781,128.5544217089,127037,"관광,문화","마을,설악산,스키,관광,문화"
양양 오색리 삼층석탑,강원특별자치도,38.0765249339,128.4400868728,2777254,"관광,문화","설악산,스키,관광,문화"
양주 나리공원,경기도,37.7870721512,127.0837273499,2724713,"관광,문화","공원,자연,산책,휴식,녹지,운동,문화,관광"
양주관아지,경기도,37.7857296593,127.0294656792,2754288,"관광,문화","자연,공원,문화,관광"
양주시 반려견놀이터,경기도,37.8256870119,127.0790155576,3112047,"관광,문화","자연,공원,문화,관광"
양주향교,경기도,37.7865462873,127.0325931473,127429,"관광,문화","서원,교육,유교,역사,전통,다리,건축,경관,도시,교통,자연,공원,문화,관광"
양지암조각공원,경상남도,34.8803450161,128.7380882622,2755677,"관광,문화","공원,자연,산책,휴식,녹지,운동,여행,관광,문화"
양지체육공원,경기도,37.2355509594,127.2876161887,2735015,"관광,문화","공원,자연,산책,휴식,녹지,운동,문화,관광"
양지파인리조트,경기도,37.2118955276,127.2968604634,136632,"관광,문화","자연,공원,문화,관광"
양지향교,경기도,37.2386505714,127.2859968034,1954243,"관광,문화","서원,교육,유교,역사,전통,다리,건축,경관,도시,교통,자연,공원,문화,관광"
양천공원,서울특별시,37.5183356508,126.8681268851,2612214,"관광,문화","공원,자연,산책,휴식,녹지,운동,문화,역사,관광"
양천해누리체육공원,서울특별시,37.5117531568,126.8723127996,2751345,"관광,문화","공원,자연,산책,휴식,녹지,운동,문화,역사,관광"
양천향교,서울특별시,37.5729593554,126.8400029129,127215,"관광,문화","서원,교육,유교,역사,전통,다리,건축,경관,도시,교통,문화,공원,관광"
양촌 와이너리,충청남도,36.1779598752,127.2011946567,3468684,"관광,문화","자연,여행,관광,문화"
양촌자연휴양림,충청남도,36.1572796992,127.2465217151,2750930,"관광,자연","자연,여행,관광"
양평 산수유마을,경기도,37.4439178648,127.557527464,128919,"관광,문화","등산,하이킹,자연,운동,경치,마을,공원,문화,관광"
양평 창대리 고가,경기도,37.4711026589,127.5059146913,2795956,"관광,문화","자연,공원,문화,관광"
양평군 함왕성지,경기도,37.5476109224,127.5313323976,125569,"관광,문화","역사,문화재,전통,방어,자연,공원,문화,관광"
양포항,경상북도,35.8815082695,129.5198978597,2732165,"관광,자연","자연,여행,관광"
양포항복합공원,경상북도,35.8820416548,129.5257306679,2732543,"관광,문화","공원,자연,산책,휴식,녹지,운동,여행,관광,문화"
어구선착장,경상남도,34.8200336807,128.505623968,2756631,"관광,자연","자연,여행,관광"
어깨동무스토리움,서울특별시,37.5750349409,126.8863069637,3433029,"관광,문화","문화,역사,공원,관광"
어달항,강원특별자치도,37.5626004423,129.120144156,2714696,"관광,자연","설악산,스키,관광,자연"
어달해변,강원특별자치도,37.5691023974,129.1164220667,125708,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,설악산,스키,관광,자연"
어란진항,전라남도,34.3506348503,126.4757103912,2765243,"관광,자연","자연,여행,관광"
어룡도 등대,전라남도,34.2872141551,126.4747786355,129180,"관광,자연","등대,바다,해안,항해,역사,자연,여행,관광"
어린이꿈공원,서울특별시,37.558533989,127.0361132208,3442375,"관광,문화","공원,자연,산책,휴식,녹지,운동,문화,역사,관광"
어승생,제주특별자치도,33.3856593715,126.5067521811,127202,"관광,자연","화산,돌담,오름,관광,자연"
어은정,전북특별자치도,35.4237764703,127.2175490762,1611300,"관광,문화","자연,전통,관광,문화"
어청도,전북특별자치도,36.1206733463,125.9792029907,126297,"관광,자연","자연,전통,관광"
어청도 등대,전북특별자치도,36.1251226614,125.9686621609,129134,"관광,자연","등대,바다,해안,항해,역사,자연,전통,관광"
엄둔계곡,강원특별자치도,37.3023753765,128.2773110527,2785628,"관광,자연","계곡,자연,여름,피서,청량,설악산,스키,관광"
엄마아빠어렸을적에,대구광역시,36.1278370758,128.696674286,2668070,"관광,문화","문화,역사,도심,관광"
엉덩물계곡,제주특별자치도,33.2432598241,126.4190129892,2662743,"관광,자연","계곡,자연,여름,피서,청량,화산,돌담,오름,관광"
엉알해안,제주특별자치도,33.2994219009,126.1676196819,1898906,"관광,자연","해안,화산,돌담,오름,관광,자연"
에덴밸리리조트,경상남도,35.4247357285,128.9839409477,581026,"관광,문화","자연,여행,관광,문화"
에이스 침대 음성공장,충청북도,36.9987451803,127.4533023329,1859871,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
엑스포다리,대전광역시,36.3727464581,127.3880171535,2738026,"관광,문화","다리,건축,경관,도시,교통,과학,문화,도심,관광"
엑스포박람회장(엑스포해양공원),전라남도,34.7522251119,127.7465197232,2037308,"관광,문화","공원,자연,산책,휴식,녹지,운동,여행,관광,문화"
엑스포시민광장,대전광역시,36.3688691234,127.3880005938,2738037,"관광,문화","광장,과학,문화,도심,관광"
엘크레,서울특별시,37.520935347,127.0232182384,2592885,"관광,문화","문화,역사,공원,관광"
여계묘역,서울특별시,37.5073006073,126.8560838482,2591819,"관광,문화","교통,여행,출발점,연결,문화,역사,공원,관광"
여귀산,전라남도,34.3883598454,126.2214096389,578515,"관광,자연","등산,하이킹,자연,운동,경치,여행,관광"
여래사,경기도,37.6595538052,126.782244635,2772240,"관광,문화","자연,공원,문화,관광"
여사울성지,충청남도,36.7567368721,126.8238935553,2771833,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
여산 숲정이 순교성지,전북특별자치도,36.0618293853,127.0819944985,1316395,"관광,문화","등산,하이킹,자연,운동,경치,역사,문화재,전통,방어,다리,관광,문화"
여산동헌,전북특별자치도,36.0592519663,127.0857220117,1316476,"관광,문화","등산,하이킹,자연,운동,경치,전통,관광,문화"
여산척화비,전북특별자치도,36.0592519663,127.0857220117,1582979,"관광,문화","등산,하이킹,자연,운동,경치,전통,관광,문화"
여서도(완도),전라남도,33.9866161191,126.9231687364,2548267,"관광,자연","자연,여행,관광"
여송정,강원특별자치도,37.4774720255,128.7245267204,2715382,"관광,문화","설악산,스키,관광,문화"
여수 국가산업단지,전라남도,34.8019317136,127.6472854762,2657131,"관광,문화","등산,하이킹,자연,운동,경치,여행,관광,문화"
여수 백도,전라남도,34.0555333413,127.5827180307,128163,"관광,자연","자연,여행,관광"
여수 선소유적,전라남도,34.758206615,127.6795198759,231921,"관광,문화","유적,역사,고고학,문화재,발굴,자연,여행,관광,문화"
여수 안도어촌체험마을,전라남도,34.4878528811,127.8038797409,1351484,"관광,문화","체험,교육,활동,참여,학습,마을,자연,여행,관광,문화"
여수 연안여객선터미널,전라남도,34.7387152683,127.7323629714,2752379,"관광,문화","교통,여행,출발점,연결,터미널,자연,관광,문화"
여수 진남관,전라남도,34.7418705464,127.7367486187,126386,"관광,문화","자연,여행,관광,문화"
여수 흥국사 홍교,전라남도,34.8208805152,127.7008080857,1624496,"관광,문화","다리,건축,경관,도시,교통,자연,여행,관광,문화"
여수향교,전라남도,34.7427565081,127.7338377397,1954941,"관광,문화","서원,교육,유교,역사,전통,다리,건축,경관,도시,교통,자연,여행,관광,문화"
여술근린공원,경기도,36.9913434571,126.8416827918,2747054,"관광,문화","공원,자연,산책,휴식,녹지,운동,문화,관광"
여여정사,경상남도,35.4419126667,128.892778995,2744545,"관광,문화","자연,여행,관광,문화"
여우생태관찰원,경상북도,36.9140697439,128.5567696358,2616064,"관광,자연","자연,여행,관광"
여원치마애불상,전북특별자치도,35.4471481638,127.4996096394,1607555,"관광,문화","자연,전통,관광,문화"
여의도공원,서울특별시,37.5268578503,126.922293931,127955,"관광,문화","공원,자연,산책,휴식,녹지,운동,문화,역사,관광"
여의도샛강생태공원,서울특별시,37.5187393412,126.9218442005,809596,"관광,자연","공원,자연,산책,휴식,녹지,운동,문화,역사,관광"
여의도한강공원 멀티프라자,서울특별시,37.5282273186,126.932520738,2760268,"관광,문화","공원,자연,산책,휴식,녹지,운동,문화,역사,관광"
여의천,서울특별시,37.4580458902,127.0490898847,2391348,"관광,자연","문화,역사,공원,관광,자연"
여자만갯벌,전라남도,34.7950282765,127.5642512571,2604681,"관광,자연","갯벌,조개,바다,생태,체험,자연,여행,관광"
여적암(보은),충청북도,36.5560584459,127.8315891076,337440,"관광,문화","자연,여행,관광,문화"
여주 영릉(세종·소헌왕후)과 영릉(효종·인선왕후) [유네스코 세계유산],경기도,37.3048294176,127.6128375714,125573,"관광,문화","등산,하이킹,자연,운동,경치,공원,문화,관광"
여주강변유원지,경기도,37.2931095421,127.6669274639,2766840,"관광,문화","자연,공원,문화,관광"
여주도자세상,경기도,37.3008168008,127.6569114808,1903255,"관광,문화","자연,공원,문화,관광"
여차해변 (여차몽돌해수욕장),경상남도,34.7141671199,128.6269162116,126579,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,자연,여행,관광"
여천선착장,전라남도,34.5505116683,127.7526576284,2752387,"관광,자연","자연,여행,관광"
역동서원,경상북도,36.5396920441,128.7943705048,795103,"관광,문화","서원,교육,유교,역사,전통,교통,여행,출발점,연결,자연,관광,문화"
연기대첩비공원,세종특별자치시,36.5999564549,127.2274642501,1951653,"관광,문화","공원,자연,산책,휴식,녹지,운동,도시,현대,관광,문화"
연꽃테마파크,경기도,37.4006815852,126.8083800662,710258,"관광,문화","놀이공원,가족,재미,엔터테인먼트,체험,자연,공원,문화,관광"
연남동 공방거리,서울특별시,37.5623009774,126.9236205874,2500201,"관광,문화","거리,문화,역사,공원,관광"
연대도,경상남도,34.7321277705,128.4024658045,126600,"관광,자연","자연,여행,관광"
연대도 해수욕장,경상남도,34.7339413464,128.3962218561,2022592,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,자연,여행,관광"
연도,전북특별자치도,36.0830880685,126.4348490986,126298,"관광,자연","자연,전통,관광"
연동어촌체험마을,경상북도,35.8380214986,129.5194324878,2022300,"관광,문화","체험,교육,활동,참여,학습,마을,자연,여행,관광,문화"
연북정,제주특별자치도,33.5402304438,126.6359680033,126463,"관광,문화","화산,돌담,오름,관광,문화"
연세대학교 원주박물관,강원특별자치도,37.2770741115,127.9045953627,3427042,"관광,문화","박물관,문화,교육,역사,전시,다리,건축,경관,도시,교통,설악산,스키,관광"
연수사(거창),경상남도,35.5975802183,127.9192297276,337502,"관광,문화","자연,여행,관광,문화"
연안부두,인천광역시,37.4549243971,126.6009780171,126796,"관광,자연","바다,공항,관광,자연"
연안부두 밴댕이회무침거리,인천광역시,37.4561353988,126.6027639318,699274,"관광,문화","거리,바다,공항,관광,문화"
연암서당골,대구광역시,35.9005387706,128.5965783902,2770587,"관광,문화","문화,역사,도심,관광"
연일향교,경상북도,36.0066015074,129.3235781166,127236,"관광,문화","서원,교육,유교,역사,전통,다리,건축,경관,도시,교통,자연,여행,관광,문화"
연주암,경기도,37.4425906321,126.9655729183,127024,"관광,문화","자연,공원,문화,관광"
연천 나룻배마을,경기도,38.0954125008,127.004036837,630374,"관광,문화","마을,자연,공원,문화,관광"
연천역 급수탑,경기도,38.101640823,127.0739135774,250366,"관광,문화","교통,여행,출발점,연결,자연,공원,문화,관광"
연태봉,부산광역시,35.0305993811,128.8329509833,2788831,"관광,자연","등산,하이킹,자연,운동,경치,바다,해변,항구,관광"
연풍성지,충청북도,36.7639542528,127.9938492957,1626555,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
연풍향청,충청북도,36.7631599411,127.9961241142,1678406,"관광,문화","자연,여행,관광,문화"
연홍도,전라남도,34.4578746712,127.0912649495,579414,"관광,자연","자연,여행,관광"
연화사(세종),세종특별자치시,36.592605443,127.2793875653,125903,"관광,문화","도시,공원,현대,관광,문화"
연화사(통영),경상남도,34.6469697797,128.3557054212,127098,"관광,문화","자연,여행,관광,문화"
연희자연마당,인천광역시,37.545653832,126.6630114993,2961219,"관광,자연","바다,공항,관광,자연"
열두개울,경기도,37.9881238904,127.0937983951,128044,"관광,자연","자연,공원,문화,관광"
열안지오름(오라동),제주특별자치도,33.4265967334,126.5207167107,1925366,"관광,자연","화산,돌담,오름,관광,자연"
염불암(경기),경기도,37.4287694584,126.934490024,337513,"관광,문화","자연,공원,문화,관광"
염의서원,전북특별자치도,35.9402508057,126.7141555398,913710,"관광,문화","서원,교육,유교,역사,전통,자연,관광,문화"
염전해변,강원특별자치도,37.741843737,128.983364785,585591,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,설악산,스키,관광,자연"
영각사(시흥),경기도,37.3575336459,126.7988876867,2751476,"관광,문화","자연,공원,문화,관광"
영광 용암마을,전라남도,35.1965750576,126.4344547522,1939446,"관광,문화","마을,자연,여행,관광,문화"
영광법성진성,전라남도,35.3648922351,126.4425998711,129219,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
영광정,전북특별자치도,35.4860818889,126.9733552303,1611841,"관광,문화","자연,전통,관광,문화"
영광풍력발전단지,전라남도,35.2444237096,126.344658773,3019001,"관광,문화","자연,여행,관광,문화"
영귀서원,전라남도,35.2535059374,127.1654219322,1957431,"관광,문화","서원,교육,유교,역사,전통,자연,여행,관광,문화"
영남 알프스,울산광역시,35.5563585902,129.0676299774,2524188,"관광,자연","공업,바다,해안,관광,자연"
영남알프스 얼음골케이블카,경상남도,35.5827818909,128.9869974046,2629010,"관광,문화","자연,여행,관광,문화"
영남용바위,전라남도,34.5940747981,127.5068030066,2782706,"관광,자연","자연,여행,관광"
영남제일관,대구광역시,35.8754399732,128.6582347697,1614023,"관광,문화","문화,역사,도심,관광"
영덕 안동권씨 옥천재사,경상북도,36.5973566567,129.3220081939,128720,"관광,문화","자연,여행,관광,문화"
영덕 해안도로 드라이브,경상북도,36.3749390171,129.4003273021,2616062,"관광,자연","해안,자연,여행,관광"
영덕복사꽃마을,경상북도,36.4394387085,129.3320730866,2997710,"관광,자연","마을,자연,여행,관광"
영덕조각공원,경상북도,36.4219312349,129.4176132816,128718,"관광,문화","공원,자연,산책,휴식,녹지,운동,여행,관광,문화"
영덕풍력발전단지,경상북도,36.4189260036,129.4167328924,128765,"관광,문화","자연,여행,관광,문화"
영도 청학배수지 전망대,부산광역시,35.0883915225,129.0600713277,2675032,"관광,문화","전망대,경치,조망,풍경,경관,바다,해변,항구,관광,문화"
영도 흰여울해안터널,부산광역시,35.0779590845,129.0453201165,2606221,"관광,문화","해안,바다,해변,항구,관광,문화"
영동 국악체험촌,충청북도,36.2113232872,127.7022962723,2020734,"관광,문화","체험,교육,활동,참여,학습,자연,여행,관광,문화"
영동 김참판댁,충청북도,36.1531308648,127.7548542924,798830,"관광,문화","자연,여행,관광,문화"
영등동 유적,전북특별자치도,35.9626916643,126.9777314118,1583102,"관광,문화","유적,역사,고고학,문화재,발굴,자연,전통,관광,문화"
영랑호 습지생태공원,강원특별자치도,38.2145391649,128.569831915,2713187,"관광,자연","공원,자연,산책,휴식,녹지,운동,설악산,스키,관광"
영랑호리조트,강원특별자치도,38.2136005323,128.5774062562,136088,"관광,문화","설악산,스키,관광,문화"
영벽정,전라남도,34.9932791089,126.9649850688,126979,"관광,문화","자연,여행,관광,문화"
영산포 등대,전라남도,34.9996185417,126.7089297388,129422,"관광,자연","등산,하이킹,자연,운동,경치,등대,바다,해안,항해,역사,여행,관광"
영암내동리쌍무덤,전라남도,34.8696981486,126.606422534,319575,"관광,문화","자연,여행,관광,문화"
영양 국제밤하늘보호공원,경상북도,36.8384448049,129.2694528784,2704122,"관광,문화","공원,자연,산책,휴식,녹지,운동,여행,관광,문화"
영양 자작나무숲,경상북도,36.7343483066,129.2668284461,2704700,"관광,자연","자연,여행,관광"
영양 풍력발전단지,경상북도,36.5770461144,129.2314279169,3421849,"관광,문화","자연,여행,관광,문화"
영양향교,경상북도,36.704621293,129.1303858682,1955058,"관광,문화","서원,교육,유교,역사,전통,다리,건축,경관,도시,교통,자연,여행,관광,문화"
영연방참전기념비,경기도,37.8259116397,127.5156451556,1201288,"관광,문화","자연,공원,문화,관광"
영원사(이천),경기도,37.354409839,127.4633219018,337524,"관광,문화","자연,공원,문화,관광"
영원사(함양),경상남도,35.3654651262,127.6241313346,337525,"관광,문화","자연,여행,관광,문화"
영월관광센터,강원특별자치도,37.1796565918,128.4463217149,2812256,"관광,문화","설악산,스키,관광,문화"
영월산악바이크,강원특별자치도,37.233132173,128.5087034245,2816894,"관광,문화","등산,하이킹,자연,운동,경치,설악산,스키,관광,문화"
영월암,경기도,37.281811829,127.4163893322,2795484,"관광,문화","자연,공원,문화,관광"
영인산,충청남도,36.8450314678,126.93732814,128129,"관광,자연","등산,하이킹,자연,운동,경치,여행,관광"
영일기천고택,경상북도,36.0731917388,129.2060476314,127245,"관광,문화","자연,여행,관광,문화"
영일대전망대,경상북도,36.0631462392,129.3827018494,3000132,"관광,문화","전망대,경치,조망,풍경,경관,자연,여행,관광,문화"
영일대해수욕장,경상북도,36.057263479,129.3778441128,127698,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,자연,여행,관광"
영일만항,경상북도,36.1090253765,129.4346709554,2732575,"관광,자연","자연,여행,관광"
영일칠포리암각화군,경상북도,36.1384156334,129.3897407124,231929,"관광,문화","자연,여행,관광,문화"
영장공원,경기도,37.4508760468,127.1350767135,2762750,"관광,문화","공원,자연,산책,휴식,녹지,운동,문화,관광"
영주 무섬마을,경상북도,36.730975273,128.6217802905,894087,"관광,문화","마을,자연,여행,관광,문화"
영주산,제주특별자치도,33.3997735985,126.7993459259,2704351,"관광,자연","등산,하이킹,자연,운동,경치,화산,돌담,오름,관광"
영주하늘눈전망대,부산광역시,35.1146102693,129.0307259427,2721157,"관광,문화","전망대,경치,조망,풍경,경관,바다,해변,항구,관광,문화"
영지사,경상북도,35.8442600621,128.9514848553,337537,"관광,문화","자연,여행,관광,문화"
영천 별별미술마을,경상북도,36.0327708997,128.8892544399,1839077,"관광,문화","마을,자연,여행,관광,문화"
영천 숭렬당,경상북도,35.9664680399,128.9289167177,231935,"관광,문화","자연,여행,관광,문화"
영천 신월리 삼층석탑,경상북도,35.9373152226,128.8989035168,252601,"관광,문화","자연,여행,관광,문화"
영천 청제비,경상북도,35.9253423689,128.9412279105,127457,"관광,문화","자연,여행,관광,문화"
영천 화랑설화마을,경상북도,35.9284333356,128.9224989148,2674000,"관광,문화","마을,자연,여행,관광,문화"
영천댐하류공원,경상북도,36.0565482753,129.0112930174,2756071,"관광,문화","공원,자연,산책,휴식,녹지,운동,여행,관광,문화"
영천보현산천문과학관,경상북도,36.1403051698,128.9964974804,1838591,"관광,자연","등산,하이킹,자연,운동,경치,여행,관광"
영천사,전북특별자치도,35.7784285644,126.9338928913,1600515,"관광,문화","자연,전통,관광,문화"
영천와인사업단,경상북도,35.9909263269,128.9259523967,2554513,"관광,문화","자연,여행,관광,문화"
영천한약재전시관,경상북도,35.9424096818,128.9305089256,2469220,"관광,문화","전시관,전시,자연,여행,관광,문화"
영천한의마을,경상북도,35.9784693542,128.9233029829,2606217,"관광,문화","마을,자연,여행,관광,문화"
영천향교,경상북도,35.9698759751,128.9282444586,231941,"관광,문화","서원,교육,유교,역사,전통,다리,건축,경관,도시,교통,자연,여행,관광,문화"
영취산(여수),전라남도,34.8231803466,127.7059575765,128017,"관광,자연","등산,하이킹,자연,운동,경치,여행,관광"
영통어린이교통공원,경기도,37.2454485534,127.0627918377,2742316,"관광,문화","공원,자연,산책,휴식,녹지,운동,다리,건축,경관,도시,교통,문화,관광"
영해공원,전라남도,34.9237686947,126.3690366478,2748384,"관광,문화","공원,자연,산책,휴식,녹지,운동,여행,관광,문화"
영해생활체육공원,경상북도,36.521297466,129.4046392624,3030469,"관광,문화","공원,자연,산책,휴식,녹지,운동,여행,관광,문화"
영해향교,경상북도,36.5383818059,129.4135518574,252544,"관광,문화","서원,교육,유교,역사,전통,다리,건축,경관,도시,교통,자연,여행,관광,문화"
영흥면에너지파크,인천광역시,37.2444128314,126.4481560634,2709532,"관광,문화","바다,공항,관광,문화"
예강서원,경상남도,35.2580777113,128.7384002937,1959891,"관광,문화","서원,교육,유교,역사,전통,자연,여행,관광,문화"
예구선착장,경상남도,34.8019366908,128.7151256757,2758135,"관광,자연","자연,여행,관광"
예끼마을,경상북도,36.6995158058,128.8123448093,2720207,"관광,문화","마을,자연,여행,관광,문화"
예당호 모노레일,충청남도,36.6374307377,126.7996545103,3080441,"관광,문화","자연,여행,관광,문화"
예당호 중앙생태공원,충청남도,36.6098754387,126.7919226124,2709683,"관광,자연","공원,자연,산책,휴식,녹지,운동,여행,관광"
예당호 출렁다리(음악분수),충청남도,36.6395722048,126.8023375444,2606199,"관광,문화","다리,건축,경관,도시,교통,자연,여행,관광,문화"
예산 임존성,충청남도,36.5925271354,126.7747718444,125965,"관광,문화","등산,하이킹,자연,운동,경치,역사,문화재,전통,방어,여행,관광,문화"
예산사과와인 (은성농원),충청남도,36.761897971,126.6980908889,2468939,"관광,문화","등산,하이킹,자연,운동,경치,역사,문화재,전통,방어,여행,관광,문화"
예송해수욕장,전라남도,34.1404264316,126.5628854753,126309,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,자연,여행,관광"
예술공간 이아,제주특별자치도,33.5111846177,126.5221091172,2852695,"관광,문화","화산,돌담,오름,관광,문화"
예술의 섬 장도,전라남도,34.7429802812,127.6643660331,2650064,"관광,문화","자연,여행,관광,문화"
예안향교,경상북도,36.7005185251,128.815347291,128760,"관광,문화","서원,교육,유교,역사,전통,다리,건축,경관,도시,교통,자연,여행,관광,문화"
예종대왕태실 및 비,전북특별자치도,35.8150475742,127.149997699,1594308,"관광,문화","자연,전통,관광,문화"
예천 사부리소나무,경상북도,36.7184189909,128.3580541606,705639,"관광,자연","자연,여행,관광"
예천 삼강문화단지,경상북도,36.5611330994,128.2985111905,2785776,"관광,문화","자연,여행,관광,문화"
예천 삼강주막,경상북도,36.5633522824,128.2981250507,705612,"관광,문화","자연,여행,관광,문화"
예천권씨 병암정 및 별묘,경상북도,36.6814660342,128.419608068,705621,"관광,문화","자연,여행,관광,문화"
예천권씨종가별당·예천권씨종택,경상북도,36.6817854494,128.4199774703,129517,"관광,문화","자연,여행,관광,문화"
예천삼강문화단지 생태공원,경상북도,36.563649571,128.3035440037,2716143,"관광,자연","공원,자연,산책,휴식,녹지,운동,여행,관광"
예천향교,경상북도,36.6608107336,128.4554665783,1955091,"관광,문화","서원,교육,유교,역사,전통,다리,건축,경관,도시,교통,자연,여행,관광,문화"
옛길따라 평창강 가는길,강원특별자치도,37.4086268463,128.415720448,2798729,"관광,문화","설악산,스키,관광,문화"
오괴정,전북특별자치도,35.5108903043,127.302853163,1590720,"관광,문화","자연,전통,관광,문화"
오금공원,서울특별시,37.5052557863,127.1316810347,754063,"관광,문화","공원,자연,산책,휴식,녹지,운동,문화,역사,관광"
오대산국립공원,강원특별자치도,37.7171280754,128.6014971797,125591,"관광,자연","등산,하이킹,자연,운동,경치,공원,산책,휴식,녹지,설악산,스키,관광"
오도1리해수욕장,경상북도,36.1550166976,129.3984255773,2732554,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,자연,여행,관광"
오도선착장,전라남도,34.8618277772,126.1569846862,2750933,"관광,자연","자연,여행,관광"
오도재와 지리산조망공원,경상남도,35.4417243943,127.6933621199,128629,"관광,자연","등산,하이킹,자연,운동,경치,공원,산책,휴식,녹지,전망대,조망,여행,관광"
오뚜기 대풍공장,충청북도,36.9661046929,127.4641439385,2465582,"관광,문화","자연,여행,관광,문화"
오로저수지,경상북도,36.1771061043,128.5269573411,2762707,"관광,자연","호수,자연,휴식,경관,여행,관광"
오륙도해맞이공원,부산광역시,35.1016495355,129.1230988205,2870289,"관광,문화","공원,자연,산책,휴식,녹지,운동,바다,해변,항구,관광,문화"
오리요리의 거리,광주광역시,35.1615924556,126.9057444277,1621447,"관광,문화","거리,문화,예술,역사,관광"
오리정,전북특별자치도,35.4933404037,127.3541157475,1607570,"관광,문화","자연,전통,관광,문화"
오목대와 이목대,전북특별자치도,35.8144338342,127.1546028608,126621,"관광,문화","자연,전통,관광,문화"
오백나한,제주특별자치도,33.3404167384,126.4808276729,1926354,"관광,자연","화산,돌담,오름,관광,자연"
오보 해수욕장,경상북도,36.4410876537,129.4311837414,127161,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,자연,여행,관광"
오봉산,전북특별자치도,35.6443444143,127.1306427523,1612244,"관광,자연","등산,하이킹,자연,운동,경치,전통,관광"
오봉산 석굴암,경기도,37.6957839414,126.9942242472,318186,"관광,문화","등산,하이킹,자연,운동,경치,공원,문화,관광"
오봉산(보성),전라남도,34.7512235603,127.1627459065,129611,"관광,자연","등산,하이킹,자연,운동,경치,역사,문화재,전통,방어,여행,관광"
오봉산(양산),경상남도,35.3421898331,129.0048414017,128180,"관광,자연","등산,하이킹,자연,운동,경치,여행,관광"
오봉산해수욕장,충청남도,36.368046475,126.3996115658,2750440,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,등산,하이킹,자연,운동,경치,여행,관광"
오봉오감,대구광역시,35.8929976785,128.5814549332,2770591,"관광,문화","등산,하이킹,자연,운동,경치,문화,역사,도심,관광"
오분해변,강원특별자치도,37.4264703043,129.1917558282,2714543,"관광,자연","바다,해변,물놀이,여름,해수욕,모래,설악산,스키,관광,자연"
오빠딸기체험농장,강원특별자치도,37.224430754,128.0846084551,3080196,"관광,문화","체험,교육,활동,참여,학습,설악산,스키,관광,문화"
오산 드라마세트장,경기도,37.1797700344,127.0623298252,2733074,"관광,문화","등산,하이킹,자연,운동,경치,공원,문화,관광"
오산(구례),전라남도,35.1798002407,127.4806682302,126637,"관광,자연","등산,하이킹,자연,운동,경치,여행,관광"
오색령(한계령),강원특별자치도,38.120909052,128.4603975449,125618,"관광,자연","설악산,스키,관광,자연"
오서산,충청남도,36.4584461024,126.6595135681,126746,"관광,자연","등산,하이킹,자연,운동,경치,여행,관광"
오성제 저수지,전북특별자치도,35.9039168012,127.2397790409,2637673,"관광,자연","호수,자연,휴식,경관,역사,문화재,전통,방어,관광"
오성한옥마을,전북특별자치도,35.9031141763,127.2433009708,2686588,"관광,문화","역사,문화재,전통,방어,전통마을,한옥,문화,마을,자연,관광"
