name,region,lat,lon,contentid,image_url,tags,menu,open_time,rest_date,parking,reservation,packaging,detailed_keywords,keywords
해목,부산광역시,35.1618601407,129.1596773231,2786766,,"관광,음식점",,,,,,,[],
해몽,서울특별시,37.572223172,126.9864173606,2653717,,"관광,음식점",,,,,,,[],
해물과한우,강원특별자치도,37.7596205924,128.8991801476,2671161,,"관광,음식점",,,,,,,[],
해물로,경기도,37.6066587059,126.7116109095,2846902,,"관광,음식점",,,,,,,[],
해물몽땅칼국수,경상북도,36.5677828429,128.7710023189,2679323,,"관광,음식점",,,,,,,[],
해물밭에노는닭,전라남도,34.5410046363,126.612196642,2688170,,"관광,음식점",,,,,,,[],
해물사령부,서울특별시,37.5723622901,127.000082778,2653644,,"관광,음식점",,,,,,,[],
해물왕창칼국수,부산광역시,35.172736229,128.9837923295,2853156,,"관광,음식점",,,,,,,[],
해물통라면 문개항아리 애월해안도로점,제주특별자치도,33.4858131444,126.3924515219,2850039,,"관광,음식점",,,,,,,[],
해물화짬뽕,충청남도,36.7777993939,127.1987508516,2868985,,"관광,음식점",,,,,,,[],
해미담,경기도,37.3755876869,126.8315953189,2848216,,"관광,음식점",,,,,,,[],
해미루,인천광역시,37.5289334143,126.6550960216,2839439,,"관광,음식점",,,,,,,[],
해미연,전라남도,35.0239864072,126.7788618475,2861558,,"관광,음식점",,,,,,,[],
해미집,인천광역시,37.4630520159,126.6455515034,2902715,,"관광,음식점",,,,,,,[],
해밥달밥,경상북도,36.0028077087,128.5950673318,2904208,,"관광,음식점",,,,,,,[],
해변식당,인천광역시,37.4560798724,126.6040527045,2846980,,"관광,음식점",,,,,,,[],
해변정,경상남도,34.76687701,127.9497821411,135009,,"관광,음식점",,,,,,,[],
해변짚불곰장어,부산광역시,35.1854362421,129.2115943834,1805619,,"관광,음식점",,,,,,,[],
해변촌탈아리궁,전북특별자치도,35.6383897183,126.4888666916,404108,,"관광,음식점",,,,,,,[],
해브펀카페베이커리,경기도,37.7923469795,126.7997448308,2866011,,"관광,음식점",,,,,,,[],
해븐지버거,경기도,37.6865473992,127.5217931164,2845849,,"관광,음식점",,,,,,,[],
해빔 본점,전라남도,34.7946925778,126.4300454818,2876285,,"관광,음식점",,,,,,,[],
해상공원횟집,경기도,37.3480633753,126.6900145261,1973757,,"관광,음식점",,,,,,,[],
해상궁,인천광역시,37.4478743316,126.391963962,2847004,,"관광,음식점",,,,,,,[],
해성,충청북도,36.7780976247,127.566826075,1014216,,"관광,음식점",,,,,,,[],
해성도뚜리,제주특별자치도,33.4817883145,126.3750059087,2788879,,"관광,음식점",,,,,,,[],
해성소바 원주본점,강원특별자치도,37.3372120614,127.9288719792,3444474,,"관광,음식점",,,,,,,[],
해성재첩식당,경상남도,35.0585022071,127.7666989881,2782728,,"관광,음식점",,,,,,,[],
해성횟집,강원특별자치도,37.7705758964,128.9511973456,2685328,,"관광,음식점",,,,,,,[],
해송가,경상남도,34.8743992265,128.6268480944,2912002,,"관광,음식점",,,,,,,[],
해송샤브샤브,경기도,37.3263663635,127.3380340501,2866823,,"관광,음식점",,,,,,,[],
해신247,경상남도,34.8670594636,128.686909732,2914372,,"관광,음식점",,,,,,,[],
해신킹크랩,부산광역시,35.1630776762,129.0638883992,2865435,,"관광,음식점",,,,,,,[],
해심,서울특별시,37.5285988814,126.898048869,2682877,,"관광,음식점",,,,,,,[],
해안반점,서울특별시,37.5527363448,127.1294993267,855028,,"관광,음식점",,,,,,,[],
해암회식당,경상북도,35.7447063519,129.4847020921,2902264,,"관광,음식점",,,,,,,[],
해양산국밥 양산북정점,경상남도,35.3568055832,129.0439459207,2862680,,"관광,음식점",,,,,,,[],
해어름,충청남도,36.9302860017,126.8065820794,2832869,,"관광,음식점",,,,,,,[],
해연,전라남도,34.8336086969,127.3227825748,2861600,,"관광,음식점",,,,,,,[],
해연가,강원특별자치도,37.790600767,128.9209633368,2874156,,"관광,음식점",,,,,,,[],
해오름,제주특별자치도,33.4643630428,126.9315329889,664204,,"관광,음식점",,,,,,,[],
해오름,경상북도,36.5648519399,128.734850058,2664572,,"관광,음식점",,,,,,,[],
해오름거진항생선찜,강원특별자치도,38.4224128431,128.4625323928,2514823,,"관광,음식점",,,,,,,[],
해오름봉평메밀막국수,서울특별시,37.5284601817,126.9077313239,2682864,,"관광,음식점",,,,,,,[],
해오름식당,제주특별자치도,33.4949245721,126.4759662752,2678713,,"관광,음식점",,,,,,,[],
해오름자연산횟집,강원특별자치도,37.9072353677,128.8239906865,2875477,,"관광,음식점",,,,,,,[],
해오름한정식,경기도,37.6451083066,126.7845753849,2875339,,"관광,음식점",,,,,,,[],
해옥,경상남도,34.8415936548,128.4215001691,3520755,,"관광,음식점",,,,,,,[],
해와달,경기도,37.4315212358,127.2059402685,2742122,,"관광,음식점",,,,,,,[],
해와비,강원특별자치도,37.6733575942,128.717288076,2873302,,"관광,음식점",,,,,,,[],
해왓,제주특별자치도,33.4385239984,126.9172098252,2755470,,"관광,음식점",,,,,,,[],
해왕해물탕,강원특별자치도,37.5217550725,129.116134665,625920,,"관광,음식점",,,,,,,[],
해우담 본점,서울특별시,37.4940302453,127.0291879005,2856763,,"관광,음식점",,,,,,,[],
해운대 가야밀면,부산광역시,35.1688900332,129.1663765479,2786779,,"관광,음식점",,,,,,,[],
해운대기와집대구탕,부산광역시,35.1582024915,129.1744983575,2760773,,"관광,음식점",,,,,,,[],
해운대밀면,부산광역시,35.1634434086,129.1657295317,2903812,,"관광,음식점",,,,,,,[],
해운대식당,전라남도,35.3002885602,126.7811103172,2840308,,"관광,음식점",,,,,,,[],
해운대암소갈비집,부산광역시,35.1632017826,129.1664461426,133262,,"관광,음식점",,,,,,,[],
해운대하얀오징어집,부산광역시,35.1611742976,129.1700125548,2858936,,"관광,음식점",,,,,,,[],
해운대해물칼국수,부산광역시,35.3220608686,129.2677218291,2852289,,"관광,음식점",,,,,,,[],
해운마루,부산광역시,35.1570414944,129.1736429088,2903829,,"관광,음식점",,,,,,,[],
해웅해물아구찜 진영본점,경상남도,35.3121659022,128.7286163441,2857255,,"관광,음식점",,,,,,,[],
해원횟집,경상남도,34.8336554642,128.410892968,586519,,"관광,음식점",,,,,,,[],
해월,충청남도,36.6333533078,126.792710801,3468201,,"관광,음식점",,,,,,,[],
해이담커피,경상남도,35.2337191064,128.8776082516,2854737,,"관광,음식점",,,,,,,[],
해장촌,경기도,37.2071516741,126.9892245785,2741027,,"관광,음식점",,,,,,,[],
해주가든,전북특별자치도,35.507689867,126.6054845923,2891545,,"관광,음식점",,,,,,,[],
해주냉면,서울특별시,37.5097126675,127.0798078496,134798,,"관광,음식점",,,,,,,[],
해주소반,제주특별자치도,33.2807590276,126.2782549264,2894394,,"관광,음식점",,,,,,,[],
해지니네집,전라남도,34.7479382954,127.6780341558,2923934,,"관광,음식점",,,,,,,[],
해진횟집,제주특별자치도,33.5183894775,126.5284972871,1308810,,"관광,음식점",,,,,,,[],
해초 양산본점,경상남도,35.3560389405,129.0405990118,2862713,,"관광,음식점",,,,,,,[],
해촌,강원특별자치도,38.0776341814,128.6374605995,2838104,,"관광,음식점",,,,,,,[],
해품장팔팔장어,서울특별시,37.6375005931,127.0795514599,2842617,,"관광,음식점",,,,,,,[],
해풍가마솥,부산광역시,35.215202578,129.22364807,2759611,,"관광,음식점",,,,,,,[],
해풍게장,전라남도,34.7616616252,127.6703567017,2866548,,"관광,음식점",,,,,,,[],
해플스팜사이더리,경상남도,35.7153332,127.8993811042,2797001,,"관광,음식점",,,,,,,[],
해피어,강원특별자치도,37.7668921848,128.910009503,2910651,,"관광,음식점",,,,,,,[],
해피준 카페,충청남도,36.7384493075,126.1334787279,2850961,,"관광,음식점",,,,,,,[],
해화로,경기도,37.3410863722,126.6880176791,3355000,,"관광,음식점",,,,,,,[],
햇골막국수,강원특별자치도,38.0629201898,127.5184323495,2844154,,"관광,음식점",,,,,,,[],
햇빛촌순대국 본점,서울특별시,37.5585416631,126.8442640411,2849541,,"관광,음식점",,,,,,,[],
햇살촌,경기도,37.7127935013,127.3240825695,2862022,,"관광,음식점",,,,,,,[],
행궁81.2,경기도,37.2861457494,127.0140895638,2893193,,"관광,음식점",,,,,,,[],
행궁정찬,경기도,37.2858799237,127.0594632301,2848015,,"관광,음식점",,,,,,,[],
행낭횟집,전라남도,34.6686564993,127.0842020675,135056,,"관광,음식점",,,,,,,[],
행랑채,경상남도,35.5125482126,128.8413759879,2785949,,"관광,음식점",,,,,,,[],
행복밥상,강원특별자치도,37.5843926102,128.4135764881,2795476,,"관광,음식점",,,,,,,[],
행복초밥,경기도,37.6920883039,126.7485051346,2872849,,"관광,음식점",,,,,,,[],
행복치킨 정자점,경기도,37.3695988658,127.1076203951,2925436,,"관광,음식점",,,,,,,[],
행복한마당,경기도,37.2282320561,127.2706984824,135518,,"관광,음식점",,,,,,,[],
행복한식당,강원특별자치도,37.7610732379,128.9009910507,2687693,,"관광,음식점",,,,,,,[],
행복한임금님,전라남도,35.318234518,126.9902524475,2866466,,"관광,음식점",,,,,,,[],
행복한콩박사,경기도,37.1938733622,127.0289213493,2846693,,"관광,음식점",,,,,,,[],
행복한콩이야기,서울특별시,37.5692263412,126.9888200042,2642767,,"관광,음식점",,,,,,,[],
행운돈까스,서울특별시,37.5584229665,127.0403183968,2689419,,"관광,음식점",,,,,,,[],
행운분식,전라남도,35.0315817409,126.7171754441,2861581,,"관광,음식점",,,,,,,[],
행주국수,경기도,37.6011669563,126.8271644007,2875873,,"관광,음식점",,,,,,,[],
행주산성 원조국수,경기도,37.6015141463,126.8276199047,3091202,,"관광,음식점",,,,,,,[],
행주산성 카페 아띠랑스,경기도,37.6011750995,126.8165181503,2872895,,"관광,음식점",,,,,,,[],
행주산성국수집,경기도,37.706163893,126.7176714464,2855711,,"관광,음식점",,,,,,,[],
행하령 수제비,경기도,37.3486207958,127.110631823,2774289,,"관광,음식점",,,,,,,[],
향가산장,전북특별자치도,35.3382106448,127.1882122006,2842151,,"관광,음식점",,,,,,,[],
향곡산방,충청북도,36.3060247667,127.6130738627,2860331,,"관광,음식점",,,,,,,[],
향교길20카페,전라남도,35.0331148386,126.7134174046,3035164,,"관광,음식점",,,,,,,[],
향교막국수,강원특별자치도,37.3372651959,127.9483952165,2037663,,"관광,음식점",,,,,,,[],
향기울차반,대전광역시,36.3607464074,127.3077163305,2914645,,"관광,음식점",,,,,,,[],
향뚝짬뽕,전북특별자치도,35.8780016464,127.1572231843,2855387,,"관광,음식점",,,,,,,[],
향만중식당,경기도,37.0113928639,127.0958203612,2678884,,"관광,음식점",,,,,,,[],
향미사,경상북도,35.8391765737,129.208415235,2840432,,"관광,음식점",,,,,,,[],
향수가든,충청남도,36.7205860722,126.5382119992,134198,,"관광,음식점",,,,,,,[],
향수원,전북특별자치도,35.9576784629,127.1445749947,2837349,,"관광,음식점",,,,,,,[],
향수정원,충청북도,36.3147482133,127.5819597347,3473362,,"관광,음식점",,,,,,,[],
향연양꼬치,경기도,37.4021843675,126.9744454691,2892749,,"관광,음식점",,,,,,,[],
향연정육점식당,경기도,37.2189931895,127.3666122851,135472,,"관광,음식점",,,,,,,[],
향우본가,경상남도,35.3500677554,128.6070731662,2906527,,"관광,음식점",,,,,,,[],
향원정,인천광역시,37.5814813647,126.7276573722,2875365,,"관광,음식점",,,,,,,[],
향유갈비,경기도,38.032840296,127.3644806476,2855065,,"관광,음식점",,,,,,,[],
향유정 속초이모네찜,부산광역시,35.2284788768,129.2241254387,2841524,,"관광,음식점",,,,,,,[],
향적산한상,충청남도,36.2810401156,127.2214734177,767143,,"관광,음식점",,,,,,,[],
향촌,경기도,37.3839952248,127.1524381408,805121,,"관광,음식점",,,,,,,[],
향촌흑염소 유량동본점,충청남도,36.8139114686,127.1742492879,2856977,,"관광,음식점",,,,,,,[],
향토,서울특별시,37.521775185,126.9266186801,2663552,,"관광,음식점",,,,,,,[],
향토식당,충청남도,36.0821343355,126.6986143655,135278,,"관광,음식점",,,,,,,[],
향토정,전라남도,34.957523167,127.5203565379,2688036,,"관광,음식점",,,,,,,[],
향화정,경상북도,35.8380794903,129.2092124194,2736673,,"관광,음식점",,,,,,,[],
허니듀,경기도,37.32331706,126.8928745355,2751155,,"관광,음식점",,,,,,,[],
허니문하우스,제주특별자치도,33.246959152,126.578029677,2664574,,"관광,음식점",,,,,,,[],
허대감,경기도,37.2568979798,127.104776599,2844964,,"관광,음식점",,,,,,,[],
허대구대구통닭 옥동,경상북도,36.5629265018,128.6999282146,2679397,,"관광,음식점",,,,,,,[],
허리케인박 떡볶이닭발 (약속떡볶이),서울특별시,37.5627803328,127.014678942,697393,,"관광,음식점",,,,,,,[],
허밍카페,경기도,37.1947334554,126.9773537788,2862743,,"관광,음식점",,,,,,,[],
허생원막국수,강원특별자치도,37.6122357958,128.3707267393,2782161,,"관광,음식점",,,,,,,[],
허스크밀,강원특별자치도,37.7944168683,128.9146249007,3355175,,"관광,음식점",,,,,,,[],
허형만의 압구정커피집,서울특별시,37.5284122719,127.0240901699,835066,,"관광,음식점",,,,,,,[],
헐스밴드,경상남도,34.801204523,127.8365106037,2891599,,"관광,음식점",,,,,,,[],
헤리베르,경기도,37.4926258142,127.3894440837,2852798,,"관광,음식점",,,,,,,[],
헤리티지703,경상남도,35.4902775301,129.0887994146,2891739,,"관광,음식점",,,,,,,[],
헤븐리파크도그스,강원특별자치도,37.8841680801,127.7785778274,2913349,,"관광,음식점",,,,,,,[],
헤세의 정원,경기도,37.7186920971,126.978194502,2603467,,"관광,음식점",,,,,,,[],
헤이 썬 브런치카페,경기도,37.3221560407,127.046227304,2844977,,"관광,음식점",,,,,,,[],
헤이그라운드,전북특별자치도,35.7165152364,127.0415765757,2782927,,"관광,음식점",,,,,,,[],
헤이다이닝,울산광역시,35.5428457506,129.3389816591,2844809,,"관광,음식점",,,,,,,[],
헤이더그린,서울특별시,37.5425037478,126.7942384993,2832899,,"관광,음식점",,,,,,,[],
헤이든,부산광역시,35.2824206625,129.2567155544,2832655,,"관광,음식점",,,,,,,[],
헤이든신씨어,부산광역시,35.2509426556,129.0544257017,2832566,,"관광,음식점",,,,,,,[],
헤이마,대구광역시,35.9820996864,128.6351282671,2839974,,"관광,음식점",,,,,,,[],
헤이마오차이,대전광역시,36.3630302211,127.3496041871,2915739,,"관광,음식점",,,,,,,[],
헤이믈,세종특별자치시,36.5090531999,127.2389268072,2876080,,"관광,음식점",,,,,,,[],
헤이안,경상북도,36.0645378394,129.3874347271,2834353,,"관광,음식점",,,,,,,[],
헤일로92,전북특별자치도,35.6969744114,127.1226615405,2902288,,"관광,음식점",,,,,,,[],
헬로남생이,제주특별자치도,33.5336113809,126.6140367267,2891438,,"관광,음식점",,,,,,,[],
헬로미켈란,경기도,37.4708349802,127.1427393395,2910015,,"관광,음식점",,,,,,,[],
헬로선샤인,경상북도,35.6408952682,128.7130086925,2842380,,"관광,음식점",,,,,,,[],
헬로오드리,경기도,37.3800187936,127.0470450486,2830572,,"관광,음식점",,,,,,,[],
헬로우씨카페,강원특별자치도,38.2965319582,128.5475480426,2913276,,"관광,음식점",,,,,,,[],
헬로피스카페,강원특별자치도,38.0231255181,128.7233711802,2913236,,"관광,음식점",,,,,,,[],
헬리오,경상남도,35.3348260081,128.2001620192,2832603,,"관광,음식점",,,,,,,[],
혁신숯불구이,강원특별자치도,37.3277531702,127.989502897,2687862,,"관광,음식점",,,,,,,[],
현고들깨손칼국수,충청북도,36.6242548663,127.4506102193,2859314,,"관광,음식점",,,,,,,[],
현대가든,경기도,37.2246848809,127.557008799,2765472,,"관광,음식점",,,,,,,[],
현대갈비,충청남도,36.7824371237,127.0066819221,800398,,"관광,음식점",,,,,,,[],
현대막국수,강원특별자치도,37.6163798878,128.377373237,736118,,"관광,음식점",,,,,,,[],
현대식당,전라남도,34.5961129885,126.3118801053,2688106,,"관광,음식점",,,,,,,[],
현대아바이순대,강원특별자치도,38.2042935161,128.5894276767,2913290,,"관광,음식점",,,,,,,[],
현대옥 본점,전북특별자치도,35.8197825769,127.1171699413,2778475,,"관광,음식점",,,,,,,[],
현대장어구이전골,경상남도,34.8962328844,128.6261559079,2915861,,"관광,음식점",,,,,,,[],
현대장칼국수,강원특별자치도,37.7575318191,128.8926946856,2837796,,"관광,음식점",,,,,,,[],
현대칼국수,서울특별시,37.5629101933,126.9768490516,398344,,"관광,음식점",,,,,,,[],
현대회센터,경상남도,34.8720996144,128.6341030795,2915882,,"관광,음식점",,,,,,,[],
현래장,서울특별시,37.5384763513,126.9450026445,2915002,,"관광,음식점",,,,,,,[],
현리양평해장국,경기도,37.8235837395,127.3432609371,2853011,,"관광,음식점",,,,,,,[],
현미네 조개구이,인천광역시,37.4311713007,126.4253308163,2847036,,"관광,음식점",,,,,,,[],
현보참숯구이,경상남도,34.8936915482,128.6287474171,2915927,,"관광,음식점",,,,,,,[],
현복집 강남본점,서울특별시,37.5215577509,127.0373502677,2871222,,"관광,음식점",,,,,,,[],
현상소,강원특별자치도,37.5834227016,129.1027978461,2855484,,"관광,음식점",,,,,,,[],
현식당,전북특별자치도,35.4013984278,127.3770883214,2787205,,"관광,음식점",,,,,,,[],
현씨주방,경기도,36.9933809543,127.0902380301,2670976,,"관광,음식점",,,,,,,[],
현암뚝방구이,대전광역시,36.3399201706,127.4168737976,2914963,,"관광,음식점",,,,,,,[],
현우동,서울특별시,37.5170913692,127.0243210243,2871244,,"관광,음식점",,,,,,,[],
현주식당 테크노밸리본점,충청남도,36.9202054872,127.0578540859,2858803,,"관광,음식점",,,,,,,[],
현짬뽕,대구광역시,35.8470227458,128.6041097726,2845860,,"관광,음식점",,,,,,,[],
현촌,경기도,37.4670670373,127.2017313073,2861406,,"관광,음식점",,,,,,,[],
현해,서울특별시,37.5219132526,127.0366558764,2853778,,"관광,음식점",,,,,,,[],
협재 수우동,제주특별자치도,33.3966484295,126.2424721239,2792543,,"관광,음식점",,,,,,,[],
협재신국수,제주특별자치도,33.3952264638,126.2488049381,2870974,,"관광,음식점",,,,,,,[],
협재온다정,제주특별자치도,33.3969650769,126.243488695,2905293,,"관광,음식점",,,,,,,[],
협재해녀의집,제주특별자치도,33.3988648733,126.2439108383,2758859,,"관광,음식점",,,,,,,[],
협재해물라면 쪼꼴락상회,제주특별자치도,33.3937765096,126.2415194929,2905314,,"관광,음식점",,,,,,,[],
협재해물라면오빠네,제주특별자치도,33.4020118583,126.2510184831,2837033,,"관광,음식점",,,,,,,[],
형가네콩나물국밥,경기도,37.2740096429,127.091102359,2844984,,"관광,음식점",,,,,,,[],
형곤하우스,강원특별자치도,37.6251208058,127.6511748217,135573,,"관광,음식점",,,,,,,[],
형돈,제주특별자치도,33.4893510958,126.5329253392,2854384,,"관광,음식점",,,,,,,[],
형제가든,부산광역시,35.2857713545,129.1649012311,2852301,,"관광,음식점",,,,,,,[],
형제간,전라남도,34.9343108321,127.4591708347,2670497,,"관광,음식점",,,,,,,[],
형제고기야,경기도,37.0422107196,127.0503708399,2690535,,"관광,음식점",,,,,,,[],
형제골뼈다귀순대국,전북특별자치도,35.7246119527,126.7413669873,2840816,,"관광,음식점",,,,,,,[],
형제꼬치집,서울특별시,37.4892784837,126.8999609122,2682646,,"관광,음식점",,,,,,,[],
형제농원,경기도,37.3302462011,127.0144216315,2835421,,"관광,음식점",,,,,,,[],
형제막국수,강원특별자치도,37.7550815737,128.8655610943,2875531,,"관광,음식점",,,,,,,[],
형제반점,경상북도,35.8026001533,129.5017100563,2902305,,"관광,음식점",,,,,,,[],
형제장어,경상남도,34.8289807063,128.7047258615,2905950,,"관광,음식점",,,,,,,[],
형제한우소곱창,인천광역시,37.4468409378,126.6980332784,135430,,"관광,음식점",,,,,,,[],
혜빈장,인천광역시,37.4803773388,126.6205255274,2847059,,"관광,음식점",,,,,,,[],
혜성정육점식당,충청북도,36.4828842804,127.7219926041,2912471,,"관광,음식점",,,,,,,[],
혜성칼국수,서울특별시,37.5834813221,127.0490141149,2689414,,"관광,음식점",,,,,,,[],
혜원가든,강원특별자치도,37.2268582174,128.8166593506,134241,,"관광,음식점",,,,,,,[],
혜장국,서울특별시,37.5035123612,127.0227104442,2855086,,"관광,음식점",,,,,,,[],
혜화칼국수,서울특별시,37.586618992,127.0015155765,2902652,,"관광,음식점",,,,,,,[],
호가,경기도,37.2874047248,127.2129520446,2907453,,"관광,음식점",,,,,,,[],
호가화,인천광역시,37.5368239604,126.6436385145,2843944,,"관광,음식점",,,,,,,[],
호끼린 커피 로스터스,경상남도,35.0999604983,128.802207344,2853739,,"관광,음식점",,,,,,,[],
호남가든,강원특별자치도,37.4737246438,128.4029807619,2782885,,"관광,음식점",,,,,,,[],
호남각,전북특별자치도,35.8653106743,127.1140356959,2840235,,"관광,음식점",,,,,,,[],
호남묵은지,경기도,37.4779165836,127.5509576332,2853501,,"관광,음식점",,,,,,,[],
호남원조식당,대구광역시,35.8630064378,128.5710233535,2850574,,"관광,음식점",,,,,,,[],
호남정 한정식,대구광역시,35.832030236,128.6170173861,2435653,,"관광,음식점",,,,,,,[],
호랑,경기도,37.2410762501,127.0298866118,3356157,,"관광,음식점",,,,,,,[],
호랑도,서울특별시,37.5481022531,127.0575643414,2898937,,"관광,음식점",,,,,,,[],
호랑이,서울특별시,37.5671183729,126.9955083433,2785872,,"관광,음식점",,,,,,,[],
호랑이 초밥,서울특별시,37.5463690716,127.0547840881,2898954,,"관광,음식점",,,,,,,[],
호랑이굴,경기도,37.3919713131,126.9548142075,2863356,,"관광,음식점",,,,,,,[],
호랑이카츠,경상북도,35.8377739733,129.2094262973,2902470,,"관광,음식점",,,,,,,[],
호랑호랑 성산카페,제주특별자치도,33.4500589058,126.9215564052,2847829,,"관광,음식점",,,,,,,[],
호랭이게장,전라남도,34.7338961703,127.7212224013,2923948,,"관광,음식점",,,,,,,[],
호랭이곳간 본점,인천광역시,37.3798702879,126.6612634871,2905193,,"관광,음식점",,,,,,,[],
호면정,서울특별시,37.5693928548,126.9813928988,3094461,,"관광,음식점",,,,,,,[],
호무라텐동,경기도,37.2084472524,127.0612374574,2865676,,"관광,음식점",,,,,,,[],
호무랑,서울특별시,37.5233604406,127.0441051566,2853936,,"관광,음식점",,,,,,,[],
호미호시,경상북도,35.8167152874,128.7664963285,2840533,,"관광,음식점",,,,,,,[],
호밀밭,서울특별시,37.5589322291,126.9406191332,1908250,,"관광,음식점",,,,,,,[],
호박 해물칼국수,경상북도,36.1362472453,128.0938496365,2832231,,"관광,음식점",,,,,,,[],
호반닭갈비,강원특별자치도,37.3295446151,127.9886918068,2687912,,"관광,음식점",,,,,,,[],
호반닭갈비,강원특별자치도,37.3673423085,128.3939541911,2784192,,"관광,음식점",,,,,,,[],
호반산장,전라남도,35.1923404716,126.9936136648,133722,,"관광,음식점",,,,,,,[],
호반식당,충청북도,37.1764775482,128.2119289619,2856173,,"관광,음식점",,,,,,,[],
호반정,경상북도,36.5787841405,128.7590863915,2687827,,"관광,음식점",,,,,,,[],
호병골닭발,경기도,37.8960142303,127.1934919497,2855088,,"관광,음식점",,,,,,,[],
호산정,전라남도,34.5525865402,126.604263728,2688189,,"관광,음식점",,,,,,,[],
호성당,전라남도,34.9414550652,127.4935009714,2688001,,"관광,음식점",,,,,,,[],
호성순대 본점,전북특별자치도,35.8588509936,127.1540517468,2870470,,"관광,음식점",,,,,,,[],
호세,경상남도,34.8725679536,128.4206799821,2929352,,"관광,음식점",,,,,,,[],
호수길133,강원특별자치도,37.4269190174,128.1127388719,2927438,,"관광,음식점",,,,,,,[],
호수면옥,경기도,37.6627225555,126.7639989905,2891464,,"관광,음식점",,,,,,,[],
호수식당 본점,경기도,37.9092240616,127.055151441,2831551,,"관광,음식점",,,,,,,[],
호수양곱창구이전문점 일산본점,경기도,37.6716496022,126.7812971581,2830359,,"관광,음식점",,,,,,,[],
호수집,서울특별시,37.5591132631,126.9684971428,2689411,,"관광,음식점",,,,,,,[],
호시,대전광역시,36.422357523,127.3923348622,2915760,,"관광,음식점",,,,,,,[],
호시마츠라멘,광주광역시,35.1490441712,126.9234154024,2665060,,"관광,음식점",,,,,,,[],
호야김밥,경기도,37.0078571651,127.0960482161,2674671,,"관광,음식점",,,,,,,[],
호야초밥참치 본점,서울특별시,37.5437085456,127.0701494311,2838508,,"관광,음식점",,,,,,,[],
호어모아,대구광역시,35.833101388,128.5654885606,2842760,,"관광,음식점",,,,,,,[],
호원,경기도,37.2253155779,127.1077910995,2848291,,"관광,음식점",,,,,,,[],
호원가든,강원특별자치도,37.8431408704,127.552424632,2892420,,"관광,음식점",,,,,,,[],
호원정,경상남도,34.8367562135,128.0020618859,2929991,,"관광,음식점",,,,,,,[],
호자,제주특별자치도,33.5215083065,126.8575797487,2851443,,"관광,음식점",,,,,,,[],
호작도,경기도,37.2863707653,127.0164587865,2893146,,"관광,음식점",,,,,,,[],
호재래,서울특별시,37.5571432315,127.0776511443,2560282,,"관광,음식점",,,,,,,[],
호접몽,경기도,37.3606665486,127.1065540765,135660,,"관광,음식점",,,,,,,[],
호접몽,경기도,37.3606943159,127.1061402245,2753869,,"관광,음식점",,,,,,,[],
호족반 청담,서울특별시,37.5255100592,127.0367640978,2855422,,"관광,음식점",,,,,,,[],
호주식월남쌈정원,경기도,37.4063366536,126.9738565175,2852062,,"관광,음식점",,,,,,,[],
호찐빵만두나라,대구광역시,35.8028586357,128.6224621621,1887494,,"관광,음식점",,,,,,,[],
호치민 쌀국수,강원특별자치도,37.6196045009,128.3766565375,2777718,,"관광,음식점",,,,,,,[],
호커스포커스로스터스,경기도,37.0635059437,127.0763179022,2855790,,"관광,음식점",,,,,,,[],
호포나루,경상남도,35.2852630623,129.0141977083,2862726,,"관광,음식점",,,,,,,[],
호피폴라,울산광역시,35.356061088,129.3347456033,2794781,,"관광,음식점",,,,,,,[],
호호아줌마,충청남도,36.7763699759,126.1362247072,2766807,,"관광,음식점",,,,,,,[],
혼가츠,서울특별시,37.5526909557,126.922054335,2685442,,"관광,음식점",,,,,,,[],
혼밥대왕,부산광역시,35.1029670048,129.0239990672,2678874,,"관광,음식점",,,,,,,[],
혼저,제주특별자치도,33.3857660241,126.2248544545,3059362,,"관광,음식점",,,,,,,[],
홀드커피,경상남도,34.8925221717,128.6252533072,2893646,,"관광,음식점",,,,,,,[],
홀리데이빈티지,강원특별자치도,37.7595789584,128.9006050204,2894374,,"관광,음식점",,,,,,,[],
홀리라운지,부산광역시,35.177956269,129.1978680049,3484048,,"관광,음식점",,,,,,,[],
홀인원가든,세종특별자치시,36.6872565314,127.170739188,2905731,,"관광,음식점",,,,,,,[],
홀인원그늘집,경기도,37.2775404749,127.7406934718,2863160,,"관광,음식점",,,,,,,[],
홀인원쌈밥집,경기도,37.3294307367,127.6883105966,2765479,,"관광,음식점",,,,,,,[],
홀인원참숯갈비,경기도,37.885357624,127.2201009392,2853370,,"관광,음식점",,,,,,,[],
홀츠 애월,제주특별자치도,33.4243616788,126.3965636592,2892380,,"관광,음식점",,,,,,,[],
홉히,제주특별자치도,33.5185749427,126.4892784705,2907482,,"관광,음식점",,,,,,,[],
홍가네풍천장어,서울특별시,37.6632465236,127.0199422729,2842665,,"관광,음식점",,,,,,,[],
홍가명가궁석갈비,인천광역시,37.528703871,126.7108076089,2873520,,"관광,음식점",,,,,,,[],
홍구원가창점,대구광역시,35.7895242941,128.6366279526,2866649,,"관광,음식점",,,,,,,[],
홍굴부추칼국수,충청북도,37.1439479962,128.2138269635,2663551,,"관광,음식점",,,,,,,[],
홍기와쭈꾸미,경상북도,36.5500511254,128.7494186378,2671137,,"관광,음식점",,,,,,,[],
홍남매칼국수,경기도,37.2950004337,127.0227468631,2846661,,"관광,음식점",,,,,,,[],
