id,name,region,overview,latitude,longitude,contentid,tags,image_url,detailed_keywords
,경주중앙도서관,경상북도 경주시 금성로 236 (사정동),,35.8386210597,129.2072931267,3453492,"문화시설,인문",,[]
,경주쪽샘유적발굴관,경상북도 경주시 태종로 788 (황오동),,35.8399960374,129.2143369149,3036287,"문화시설,인문",,[]
,경주화백컨벤션센터,경상북도 경주시 보문로 507,,35.8384670465,129.2879693962,2707934,"문화시설,인문",,[]
,경희대학교 국제캠퍼스 노천극장,경기도 용인시 기흥구 덕영대로 1732 (서천동),,37.2480013599,127.0808817927,2946243,"문화시설,인문",,[]
,경희대학교 자연사박물관,서울특별시 동대문구 경희대로 26,,37.5964409895,127.0524856524,130920,"문화시설,인문",,[]
,경희대학교 중앙박물관,서울특별시 동대문구 경희대로 26 (회기동),,19.69442748,117.9925662504,129833,"문화시설,인문",,[]
,계룡문화예술의전당,충청남도 계룡시 문화1로 13 계룡 문화예술의 전당,,36.2729690399,127.234164166,1754902,"문화시설,인문",,[]
,계명대학교 행소박물관,대구광역시 달서구 달구벌대로 1095,,35.8557918555,128.4888835704,129826,"문화시설,인문",,[]
,계명아트센터,대구광역시 달서구 달구벌대로 1095,,35.8557918555,128.4888835704,1756254,"문화시설,인문",,[]
,계성중학교,대구광역시 중구 달성로 35,,35.8682310503,128.5820750124,3101657,"문화시설,인문",,[]
,계양문화회관,인천광역시 계양구 계양산로35번길 11,,37.5460492061,126.7181286785,130290,"문화시설,인문",,[]
,계양산성박물관,인천광역시 계양구 계양산로 101,,37.5480769058,126.7270333647,2718558,"문화시설,인문",,[]
,고당기념관,서울특별시 중구 수표로 48-2,,37.5655129077,126.9901283238,2764310,"문화시설,인문",,[]
,고래생태체험관,울산광역시 남구 장생포고래로 244,,35.5028149271,129.3808541361,2754480,"문화시설,인문",,[]
,고래책방,강원특별자치도 강릉시 율곡로 2848 (옥천동),,37.7582957085,128.8972525847,2782914,"문화시설,인문",,[]
,고려대학교 서울캠퍼스화정체육관,서울특별시 성북구 개운사2길 48 (안암동5가),,37.5900912767,127.0274353378,3085032,"문화시설,인문",,[]
,고려대학교박물관,서울특별시 성북구 안암로 145,,37.5898997105,127.0317877244,129831,"문화시설,인문",,[]
,고령 고아리 벽화 고분 모형관,경상북도 고령군 대가야읍 벽화길 104,,35.7170230367,128.2712982308,3366619,"문화시설,인문",,[]
,고리원자력홍보관,부산광역시 기장군 장안읍 길천리,,35.222740367,129.2099296095,3015483,"문화시설,인문",,[]
,고모역복합문화공간,대구광역시 수성구 고모로 208,,35.8583006239,128.6786417851,2665293,"문화시설,인문",,[]
,고복수음악관,울산광역시 중구 중앙1길 9,,35.5563549816,129.3197857306,2795251,"문화시설,인문",,[]
,고산 윤선도 박물관,전라남도 해남군 해남읍 녹우당길 130,,34.5502315216,126.620851215,2612901,"문화시설,인문",,[]
,고성 DMZ박물관,강원특별자치도 고성군 현내면 통일전망대로 369,,38.5763238583,128.3826570629,778140,"문화시설,인문",,[]
,고성공룡박물관,경상남도 고성군 하이면 자란만로 618,,34.9081119152,128.1486833366,130540,"문화시설,인문",,[]
,고성교육도서관,강원특별자치도 고성군 거진읍 거탄진로29번길 7,,38.4391967511,128.4500107853,130734,"문화시설,인문",,[]
,고성문화원,강원특별자치도 고성군 간성읍 간성로 71-7,,38.3786985861,128.4669111436,129889,"문화시설,인문",,[]
,고성문화원(경남),경상남도 고성군 고성읍 성내로 54,,34.9754351028,128.3149337201,129943,"문화시설,인문",,[]
,고성박물관,경상남도 고성군 고성읍 송학로113번길 50,,34.9793875443,128.3208914293,2613162,"문화시설,인문",,[]
,고성생태학습관,경상남도 고성군 고성읍 송학리 134-1,,34.9838013458,128.343705988,2663316,"문화시설,인문",,[]
,고성자연사박물관,경상남도 고성군 회화면 당항만로 1116,,35.0563275322,128.3986464938,130256,"문화시설,인문",,[]
,고성탈박물관,경상남도 고성군 고성읍 율대2길 23,,34.9710553755,128.3338321857,130906,"문화시설,인문",,[]
,고신대학교복음병원 의학도서관,부산광역시 서구 감천로 262,,35.0809776153,129.0139810929,130354,"문화시설,인문",,[]
,고싸움놀이전수교육관,광주광역시 남구 고싸움로 2,,35.0697294541,126.837538861,1621168,"문화시설,인문",,[]
,고암이응노생가기념관,충청남도 홍성군 홍북면 이응노로 61-7,,36.6223823313,126.6317283904,2483785,"문화시설,인문",,[]
,고양 선인장전시관,경기도 고양시 일산동구 호수로 731 (장항동),,37.6645195058,126.760463152,1105623,"문화시설,인문",,[]
,고양 아람누리,경기도 고양시 일산동구 중앙로 1286 (마두동),,37.6610284652,126.7728121221,254860,"문화시설,인문",,[]
,고양 어울림누리,경기도 고양시 덕양구 어울림로 33,,37.6495225715,126.83445126,130549,"문화시설,인문",,[]
,고양 화장실전시관,경기도 고양시 일산동구 호수로 595 (장항동),,37.6553373919,126.7689209714,916103,"문화시설,인문",,[]
,고양꽃전시관,경기도 고양시 일산동구 호수로 595 (장항동),,37.6553373919,126.7689209714,2744492,"문화시설,인문",,[]
,고양문화원,경기도 고양시 일산서구 한류월드로 280 (대화동),,37.6650638123,126.7562912956,129874,"문화시설,인문",,[]
,고양시립 주엽어린이도서관,경기도 고양시 일산서구 주엽로 104 (주엽동),,37.6685161922,126.7565189557,1694495,"문화시설,인문",,[]
,고양시립마두도서관,경기도 고양시 일산동구 일산로 355 (마두동),,37.6667696285,126.7820694474,3451580,"문화시설,인문",,[]
,고양시문예회관,경기도 고양시 덕양구 고양시청로 10,,37.6583826067,126.8319595707,130221,"문화시설,인문",,[]
,고양아람누리 아람미술관,경기도 고양시 일산동구 중앙로 1286 고양아람누리,,37.6610284652,126.7728121221,2892126,"문화시설,인문",,[]
,고양어린이박물관,경기도 고양시 덕양구 화중로 26,,37.6294748416,126.8309271475,2551413,"문화시설,인문",,[]
,고은사진미술관,부산광역시 해운대구 해운대로452번길 16 (우동),,35.1633401888,129.1412316641,3028653,"문화시설,인문",,[]
,고창 세계유산 고인돌박물관,전북특별자치도 고창군 고창읍 고인돌공원길 74,,35.4415120412,126.651534939,799358,"문화시설,인문",,[]
,고창문화원,전북특별자치도 고창군 고창읍 천변북로 119,,35.4344220857,126.7053525574,130051,"문화시설,인문",,[]
,고창문화의전당,전북특별자치도 고창군 고창읍 모양성로 11,,35.4333666372,126.7045859853,1750138,"문화시설,인문",,[]
,고창판소리박물관,전북특별자치도 고창군 고창읍 동리로 100,,35.432416713,126.7027306184,130538,"문화시설,인문",,[]
,고판화박물관,강원특별자치도 원주시 신림면 물안길 62,,37.2571333614,128.128697976,130539,"문화시설,인문",,[]
,고한 작은 영화관[고한시네마],강원특별자치도 정선군 고한읍 고한10길 28-12,,37.1994427006,128.8570371167,3444271,"문화시설,인문",,[]
,고흐의정원,제주특별자치도 서귀포시 삼달신풍로 126-5,,33.3734383381,126.8441009842,2638440,"문화시설,인문",,[]
,고흥문화원,전라남도 고흥군 고흥읍 고흥로 1892-67,,34.6124080728,127.2975208647,129996,"문화시설,인문",,[]
,고흥분청문화박물관,전라남도 고흥군 두원면 분청문화박물관길 99,,34.6278595774,127.3244875637,2605786,"문화시설,인문",,[]
,곡성기차마을 생태학습관,전라남도 곡성군 오곡면 기차마을로 252-16,,35.2812191216,127.3065559809,3351638,"문화시설,인문",,[]
,곡성레저문화센터,전라남도 곡성군 곡성읍 곡성로 855,,35.2801301942,127.2971596157,1054221,"문화시설,인문",,[]
,곡성문화원,전라남도 곡성군 곡성읍 곡성로 855,,35.2804829367,127.2974151402,129991,"문화시설,인문",,[]
,곡성어린이도서관,전라남도 곡성군 곡성읍 곡성로 903,,35.2819689562,127.3018647091,3351144,"문화시설,인문",,[]
,곤충마을박물관,강원특별자치도 원주시 지정면 간현로 10,,37.3554806086,127.8445401718,2764619,"문화시설,인문",,[]
,곤충생태관,경기도 구리시 검배로 200 (수택동),,19.69442748,117.9925662504,129549,"문화시설,인문",,[]
,곤충테마여행,경기도 포천시 가산면 시우동2길 44-5,,37.8322518354,127.172629038,3011031,"문화시설,인문",,[]
,공간울림,대구광역시 수성구 삼덕동,,35.8280483099,128.668849046,3024304,"문화시설,인문",,[]
,공근혜갤러리,서울특별시 종로구 삼청로7길 38 (삼청동),,37.5840827831,126.9796815273,2739448,"문화시설,인문",,[]
,공립인제내설악미술관,강원특별자치도 인제군 북면 예술인촌길 66-12,,38.1455549761,128.2533294992,2773530,"문화시설,인문",,[]
,공전자연학교,충청북도 제천시 봉양읍 의암로 345,,37.1142266986,128.0799648552,1927855,"문화시설,인문",,[]
,공주문예회관,충청남도 공주시 고마나루길 5,,36.4601871137,127.1117228761,130204,"문화시설,인문",,[]
,공주민속극박물관,충청남도 공주시 의당면 돌모루2길 17-15,,36.5022801508,127.1481684687,130171,"문화시설,인문",,[]
,공평도시유적전시관,서울특별시 종로구 우정국로 26,,37.5716231906,126.9835704148,2606224,"문화시설,인문",,[]
,공평아트,서울특별시 종로구 우정국로 39 (견지동),,37.5726813849,126.9826815771,268186,"문화시설,인문",,[]
,과천문화원,경기도 과천시 문원로 40-1,,37.4283262682,127.0017728042,129866,"문화시설,인문",,[]
,과천시민회관,경기도 과천시 통영로 5,,37.4282538301,126.9892183924,130089,"문화시설,인문",,[]
