Aㅁid,name,region,overview,latitude,longitude,contentid,tags,image_url,detailed_keywords
,김대건 신부 탄생 200주년 기념행사 2021,충청남도 당진시 우강면 솔뫼로 132,,36.820109463,126.786078591,2704776,"축제,인문",,[]
,김삿갓문화제,강원특별자치도 영월군 김삿갓면 김삿갓로 216-22,,37.0795432684,128.6017551925,141252,"축제,인문",,[]
,김제 꽃빛드리 축제,전북특별자치도 김제시 도작로 220 (검산동),,35.8130212655,126.8999144686,2953096,"축제,인문",,[]
,김제지평선축제,전북특별자치도 김제시 부량면 벽골제로 442,,35.7540632714,126.8522869016,574285,"축제,인문",,[]
,김천김밥축제,경상북도 김천시 대항면 직지사길 130,,36.116903472,128.0095382081,3377995,"축제,인문",,[]
,김천포도축제,경상북도 김천시 운동장길 1 김천종합스포츠타운,,36.1376303126,128.0878890158,2751126,"축제,인문",,[]
,김포 라베니체축제,경기도 김포시 초당로 54 (장기동),,37.6437176409,126.6755687199,3018929,"축제,인문",,[]
,김포 벚꽃축제,경기도 김포시 북변동,,37.6254538568,126.7181764487,3480383,"축제,인문",,[]
,김포 불꽃크루즈,경기도 김포시 고촌읍 아라육로270번길 74,,37.5976583182,126.7871209331,1930109,"축제,인문",,[]
,김포 해병대 문화축제,경기도 김포시 대곶면 대명항1로 110-36,,37.6400684369,126.5394646034,3401306,"축제,인문",,[]
,김해분청도자기 축제,경상남도 김해시 진례면 분청로 17,,35.2517674455,128.7459053654,506470,"축제,인문",,[]
,김홍도문화제,경기도 안산시 단원구 화랑로 260 (초지동),,37.3216436789,126.8166565123,2621141,"축제,인문",,[]
,나라꽃 무궁화 대축제,세종특별자치시 수목원로 136 (세종동),,36.4986579981,127.2857090051,2394844,"축제,인문",,[]
,나오라쇼,강원특별자치도 원주시 지정면 소금산길 12,,37.3646293574,127.8340575195,2766000,"축제,인문",,[]
,나주영산강축제,전라남도 나주시 영산동,,35.0013352379,126.7222868501,3009344,"축제,인문",,[]
,낙동강 구포나루 축제,부산광역시 북구 낙동강자전거길 1455 (덕천동),,35.2194312667,128.9985119927,1719667,"축제,인문",,[]
,낙원 생활문화축제,서울특별시 종로구 삼일대로 428 (낙원동),,37.5728259087,126.9880310857,3400753,"축제,인문",,[]
,난설헌문화제,강원특별자치도 강릉시 난설헌로193번길 1-16 (초당동),,37.7917948539,128.9097365341,3488869,"축제,인문",,[]
,난타,서울특별시 중구 명동길 26 (명동2가),,37.5635046937,126.9837650716,406745,"축제,인문",,[]
,난타-제주,제주특별자치도 제주시 선돌목동길 56-26 (오등동),,33.4454006446,126.5480639097,3449391,"축제,인문",,[]
,남구 청년예술제,대구광역시 남구 앞산순환로 478,,35.8313434631,128.5768987154,2748395,"축제,인문",,[]
,남도달밤야시장,광주광역시 동구 제봉로194번길 10 (대인동),,35.1541407126,126.9171630495,3333757,"축제,인문",,[]
,남도영화제 시즌1 순천,전라남도 순천시 오천동,,34.9333366386,127.4996173075,3012429,"축제,인문",,[]
,남동 빛의 거리,인천광역시 남동구 만수동,,37.4415949966,126.7360188509,3391868,"축제,인문",,[]
,남부면 수국축제,경상남도 거제시 남부면 저구해안길 60,,34.7308204572,128.6067925207,2552582,"축제,인문",,[]
,남산골 한가위축제 삼삼오락,서울특별시 중구 퇴계로34길 28,,37.5591026107,126.9940114847,615780,"축제,인문",,[]
,남산봉수의식 등 전통문화행사,서울특별시 종로구 종로 54 (관철동),,37.5698206245,126.9836898995,2809535,"축제,인문",,[]
,남양주 어린이 축제,경기도 남양주시 다산지금로 91 (이패동),,37.6050172019,127.1748020436,3488279,"축제,인문",,[]
,남원국제드론제전 with 로봇,전북특별자치도 남원시 충정로 341 (월락동),,35.4285902786,127.4048573847,3347609,"축제,인문",,[]
,남원문화유산야행,전북특별자치도 남원시 요천로 1447 광한루,,35.4021539472,127.3799713796,2858866,"축제,인문",,[]
,남이섬 벗(友)꽃놀자,강원특별자치도 춘천시 남산면 남이섬길 1,,37.7963208193,127.5255090138,2593221,"축제,인문",,[]
,남이섬 어쿠스틱 청춘 페스티벌,강원특별자치도 춘천시 남산면 남이섬길 1,,37.7901159965,127.5261035858,2544286,"축제,인문",,[]
,남이섬세계책나라축제,강원특별자치도 춘천시 남산면 남이섬길 1,,37.7901159965,127.5261035858,2489041,"축제,인문",,[]
,"낭만 아일랜드, 음악과 흐르다",전북특별자치도 전주시 완산구 서학로 95 (동서학동),,35.8099038819,127.1596636399,3376562,"축제,인문",,[]
,내가 만든 세상 : Humans Shaping Their Worlds,제주특별자치도 제주시 조천읍 남조로 2023,,33.4466495807,126.6640038158,3309600,"축제,인문",,[]
,내인생의 한방축제,대전광역시 동구 태전로 1 (중동),,36.330929786,127.4311616537,2994352,"축제,인문",,[]
,네이처파크 미라클 크리스마스,대구광역시 달성군 가창면 가창로 891,,35.7881605357,128.6353392148,2636295,"축제,인문",,[]
,네이처파크 플라워페스티벌,대구광역시 달성군 가창면 가창로 891,,35.7881605357,128.6353392148,2647367,"축제,인문",,[]
,노원수제맥주축제,서울특별시 노원구 화랑로 608 (공릉동),,37.6245051267,127.0931061506,3520705,"축제,인문",,[]
,논산딸기축제,충청남도 논산시 관촉동,,36.1954950859,127.1056055127,525292,"축제,인문",,[]
,농박여정 農博旅程,경기도 수원시 권선구 수인로 154 (서둔동),,37.2746965149,126.9826871782,3443774,"축제,인문",,[]
,누들대전페스티벌,대전광역시 중구 문화동,,36.3215193968,127.4112359119,2995190,"축제,인문",,[]
,뉴키즈 온더 삼락,부산광역시 사상구 삼락동,,35.1612984007,128.9717797987,3394528,"축제,인문",,[]
,다대포 선셋 영화 축제,부산광역시 사하구 다대로 지하692 (다대동),,35.0482331719,128.9658500566,3383748,"축제,인문",,[]
,다리안 온(溫) 축제,충청북도 단양군 단양읍 소백산등산길 12,,36.9649224612,128.4208914066,3468894,"축제,인문",,[]
,다붓다붓 전라남도 미디어아트 쇼룸,서울특별시 성동구 성수일로10가길 18 (성수동2가),,37.5484715664,127.0526342238,3412907,"축제,인문",,[]
,다산정약용문화제,경기도 남양주시 조안면 다산로747번길 11,,37.5163658756,127.299915423,1720025,"축제,인문",,[]
,단단단페스티벌,강원특별자치도 강릉시 단오장길 1 (노암동),,37.7482551607,128.8950697583,2853386,"축제,인문",,[]
,단양 소백산 철쭉제,충청북도 단양군 단양읍 수변로 38,,36.9789893297,128.3696983554,557329,"축제,인문",,[]
,단종문화제,강원특별자치도 영월군 영월읍 하송리,,37.1781071928,128.4687003093,292835,"축제,인문",,[]
,달빛가득 부평향교,인천광역시 계양구 향교로 19 부평향교(지정문화재),,37.5395472304,126.7207175131,2816928,"축제,인문",,[]
,달성 100대 피아노,대구광역시 달성군 화원읍 사문진로1길 33-18,,35.8087913858,128.4760693326,1846905,"축제,인문",,[]
,달천예술창작공간 제4기 입주작가 프리뷰전,대구광역시 달성군 다사읍 다사로 515,,35.8866688345,128.4845553185,3114574,"축제,인문",,[]
,담양 다미담주 페스티벌 쓰담쓰담 야시장,전라남도 담양군 담양읍 담주4길 40,,35.3228449433,126.9806115179,3506515,"축제,인문",,[]
,담양 대나무축제,전라남도 담양군 담양읍 죽녹원로 134,,35.3256086468,126.9880941182,506480,"축제,인문",,[]
,당진 문화유산 야행,충청남도 당진시 합덕읍 합덕리,,36.7904879289,126.78902357,3335479,"축제,인문",,[]
,당진해나루황토고구마홍보판촉행사,충청남도 당진시 고대면 고대로 33,,36.9238109032,126.5992038092,2758030,"축제,인문",,[]
,대관령눈꽃축제,강원특별자치도 평창군 대관령로 135-9,,37.6726020057,128.7110497723,391883,"축제,인문",,[]
,대구 국가유산 야행,대구광역시 중구 경상감영길 99 (포정동),,35.8719391638,128.5929267304,2396313,"축제,인문",,[]
,대구 동구 여름축제 두두썸동,대구광역시 동구 검사동,,35.8851692832,128.6504212976,3507102,"축제,인문",,[]
,대구 수제맥주 페스티벌,대구광역시 수성구 무학로 112,,35.8293778245,128.620594923,2551152,"축제,인문",,[]
,대구데이 페스티벌,대구광역시 수성구 두산동,,35.829419447,128.6184867738,2826992,"축제,인문",,[]
,대구메이커페스타,대구광역시 북구 호암로 51 (침산동),,35.8823658216,128.5962094852,2877219,"축제,인문",,[]
,대구앞산축제,대구광역시 남구 고산4길 71 (봉덕동),,35.8323326744,128.6004605022,2375382,"축제,인문",,[]
,대구약령시한방문화축제,대구광역시 중구 남성로,,35.8676257211,128.5906381638,506516,"축제,인문",,[]
,대구치맥페스티벌,대구광역시 달서구 공원순환로 36 (두류동),,35.8509409125,128.558813653,1801011,"축제,인문",,[]
,대덕물빛축제,대전광역시 대덕구 미호동,,36.4731698294,127.4741317078,2952467,"축제,인문",,[]
,대덕힐링뮤직콘서트,대전광역시 대덕구 동춘당로 80 (송촌동),,36.3648816382,127.4412987135,3363436,"축제,인문",,[]
,대장경기록문화축제,경상남도 합천군 가야면 가야산로 1160,,35.7673871185,128.1365143052,3019716,"축제,인문",,[]
,대전 0시 축제,대전광역시 중구 중앙로 148,,36.3284549844,127.4263982574,2990597,"축제,인문",,[]
,대전 동구동락 축제,대전광역시 동구 철갑2길 2 (소제동),,36.3350238727,127.4374054282,3113001,"축제,인문",,[]
,대전 빵 축제,대전광역시 동구 소제동,,36.3359848606,127.4366082515,2770434,"축제,인문",,[]
,대전 서구 아트페스티벌,대전광역시 서구 둔산서로 100 서구청,,36.3550623065,127.384426288,2488086,"축제,인문",,[]
,대전 특수영상영화제,대전광역시 유성구 구성동,,36.3722460324,127.3608168228,3352431,"축제,인문",,[]
,대전ART마임페스티벌,대전광역시 중구 중앙로 101,,36.3267634148,127.4209793431,2618730,"축제,인문",,[]
,대전무악연희축제,대전광역시 서구 둔산대로 181 (만년동),,36.3663860994,127.3894005357,3373075,"축제,인문",,[]
,대전사이언스페스티벌,대전광역시 유성구 엑스포로 107 (도룡동),,36.3750212633,127.391694541,141918,"축제,인문",,[]
,대전시립연정국악단 토요국악,대전광역시 서구 둔산대로 181 (만년동),,36.3663860994,127.3894005357,3429922,"축제,인문",,[]
,대전시민천문대 별축제,대전광역시 유성구 대덕대로 480 (도룡동),,36.3759931713,127.3802705364,3114341,"축제,인문",,[]
,대전청년주간,대전광역시 서구 둔산대로 169 (만년동),,36.3659250159,127.3879840082,2739974,"축제,인문",,[]
,대전한우숯불구이축제,대전광역시 유성구 월드컵대로 32 (노은동),,36.3638797168,127.3266089995,2867330,"축제,인문",,[]
,대전효문화뿌리축제,대전광역시 중구 뿌리공원로 47 효문화마을관리원,,36.2853841653,127.384511501,981658,"축제,인문",,[]
,대정 동일 해넘이축제,제주특별자치도 서귀포시 대정읍 동일하모로 88,,33.2282031423,126.2412593037,3423610,"축제,인문",,[]
,대천겨울바다사랑축제,충청남도 보령시 고잠2길 55 (신흑동),,36.3150378323,126.5134277011,3067459,"축제,인문",,[]
,대청호 벚꽃 축제,대전광역시 동구 신상동,,36.3544921697,127.4979550424,2591747,"축제,인문",,[]
,대한민국 과학기술축제,대전광역시 서구 둔산대로 169 (만년동),,36.3659250159,127.3879840082,2952027,"축제,인문",,[]
,대한민국 국제해양레저위크(KIMA WEEK),부산광역시 사하구 다대동,,35.0572211857,128.9729408629,2019366,"축제,인문",,[]
,대한민국 국향대전,전라남도 함평군 함평읍 곤재로 27,,35.056228454,126.5199617294,638576,"축제,인문",,[]
,대한민국 김장김치축제,서울특별시 중구 퇴계로34길 28 (필동2가),,37.5597775194,126.9932865315,3380198,"축제,인문",,[]
,대한민국 독서대전 김포,경기도 김포시 초당로 40 (장기동),,37.6422844441,126.6738550274,2550194,"축제,인문",,[]
,대한민국 상생 K-POP 콘서트 with 춘천 2024세계태권도주니어선수권대회,강원특별자치도 춘천시 스포츠타운길 136 (송암동),,37.856369659,127.6898506167,2821859,"축제,인문",,[]
,대한민국 우리술 대축제,서울특별시 서초구 강남대로 27 AT센터,,37.467391878,127.0407514903,2769990,"축제,인문",,[]
,대한민국 청년미술축제: 아트그라운드 서울,서울특별시 용산구 양녕로 445 (이촌동),,37.5177178854,126.9580520415,2657111,"축제,인문",,[]
,대한민국 청년의 날 축제,서울특별시 종로구 대학로 104 (동숭동),,37.5805669329,127.0023878907,2412052,"축제,인문",,[]
,대한민국 펫캉스,경상북도 구미시 산동읍 첨단기업1로 49,,36.1416419026,128.442257501,3302702,"축제,인문",,[]
,대한민국AI국제영화제(KAIFF),경기도 고양시 일산서구 킨텍스로 217-59 (대화동),,37.6647497067,126.7420787151,3343831,"축제,인문",,[]
,대한민국와인축제,충청북도 영동군 영동읍 매천리,,36.1610388563,127.7860179709,1118680,"축제,인문",,[]
,대한민국은 공연중,서울특별시 중구 장충단로 59 (장충동2가),,37.551800789,127.0000222551,3380134,"축제,인문",,[]
,대한민국이 한우먹는날,강원특별자치도 춘천시 시청길 11 (옥천동),,37.8810508584,127.7293935081,3399285,"축제,인문",,[]
,댄싱노원 거리페스티벌,서울특별시 노원구 노해로 503-2 (상계동),,37.6552371362,127.0638496078,2554931,"축제,인문",,[]
,덕수궁 밤의 석조전,서울특별시 중구 세종대로 99,,37.5661486714,126.9749296905,2756396,"축제,인문",,[]
,덕정 별빛마을축제,경기도 양주시 덕정길 28 (덕정동),,37.844012378,127.063794199,3387830,"축제,인문",,[]
,도곡 메타세콰이아 로드 페스타,서울특별시 강남구 도곡동,,37.4826096707,127.0471199253,3018924,"축제,인문",,[]
,도깨비난장,울산광역시 동구 등대로 95 (일산동),,35.4904590082,129.4352747432,3348064,"축제,인문",,[]
,도봉옛길 문화제,서울특별시 도봉구 도봉동,,37.6912271199,127.0486721864,2725188,"축제,인문",,[]
,도봉한글잔치,서울특별시 도봉구 해등로32가길 16 (방학동),,37.6603441259,127.0222810312,2601242,"축제,인문",,[]
,도산별과대전,경상북도 안동시 도산서원길 154 도산서원,,36.727940867,128.8403803732,3000328,"축제,인문",,[]
,도서관의 날 · 도서관주간,서울특별시 서초구 반포대로 201 (반포동),,37.4976821568,127.0045483736,3093268,"축제,인문",,[]
,도시캠핑대전,대전광역시 유성구 대덕대로 480 (도룡동),,36.3759931713,127.3802705364,2991731,"축제,인문",,[]
,독립출판 북페어 전주책쾌,전북특별자치도 전주시 완산구 전주천동로 118 (전동),,35.8117951332,127.1481007306,3495394,"축제,인문",,[]
,독일마을 맥주축제,경상남도 남해군 삼동면 독일로 89-7,,34.8000859569,128.0383624398,1726052,"축제,인문",,[]
,동강뗏목축제,강원특별자치도 영월군 영월읍 하송리,,37.1780849728,128.4686780897,581063,"축제,인문",,[]
